time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.224,-0.28,0.42,0.71,0.58,-0.56,-1.09,0.11,0.15,0.01,0.00
0.225,-0.28,0.42,0.71,0.60,-0.49,-1.02,0.11,0.15,0.01,0.00
0.226,-0.27,0.44,0.71,0.60,-0.49,-1.02,0.11,0.15,0.01,0.00
0.226,-0.27,0.44,0.71,0.60,-0.49,-1.02,0.08,0.13,0.01,0.00
0.227,-0.27,0.44,0.71,0.70,-0.32,-0.94,0.08,0.13,0.01,0.00
0.229,-0.25,0.46,0.72,0.70,-0.32,-0.94,0.08,0.13,0.01,0.00
0.229,-0.25,0.46,0.72,0.70,-0.32,-0.94,0.07,0.10,0.01,0.00
0.23,-0.25,0.46,0.72,0.92,-0.14,-0.85,0.07,0.10,0.01,0.00
0.241,-0.24,0.48,0.73,0.92,-0.14,-0.85,0.07,0.10,0.01,0.00
0.242,-0.24,0.48,0.73,0.92,-0.14,-0.85,0.06,0.07,-0.00,0.00
0.243,-0.24,0.48,0.73,1.09,0.06,-0.78,0.06,0.07,-0.00,0.00
0.252,-0.22,0.50,0.74,1.09,0.06,-0.78,0.06,0.07,-0.00,0.00
0.252,-0.22,0.50,0.74,1.09,0.06,-0.78,0.06,0.05,-0.01,0.00
0.253,-0.22,0.50,0.74,1.22,0.21,-0.67,0.06,0.05,-0.01,0.00
0.274,-0.22,0.51,0.75,1.22,0.21,-0.67,0.06,0.05,-0.01,0.00
0.275,-0.22,0.51,0.75,1.22,0.21,-0.67,0.07,0.05,-0.02,0.00
0.276,-0.22,0.51,0.75,1.25,0.35,-0.62,0.07,0.05,-0.02,0.00
0.277,-0.22,0.53,0.74,1.25,0.35,-0.62,0.07,0.05,-0.02,0.00
0.278,-0.22,0.53,0.74,1.25,0.35,-0.62,0.08,0.05,-0.02,0.00
0.279,-0.22,0.53,0.74,1.22,0.54,-0.63,0.08,0.05,-0.02,0.00
0.28,-0.22,0.55,0.75,1.22,0.54,-0.63,0.08,0.05,-0.02,0.00
0.28,-0.22,0.55,0.75,1.22,0.54,-0.63,0.11,0.04,-0.02,0.00
0.281,-0.22,0.55,0.75,1.27,0.68,-0.53,0.11,0.04,-0.02,0.00
0.304,-0.23,0.57,0.76,1.27,0.68,-0.53,0.11,0.04,-0.02,0.00
0.306,-0.23,0.57,0.76,1.27,0.68,-0.53,0.12,0.03,-0.02,0.00
0.307,-0.23,0.57,0.76,1.22,0.87,-0.43,0.12,0.03,-0.02,0.00
0.307,-0.23,0.58,0.78,1.22,0.87,-0.43,0.12,0.03,-0.02,0.00
0.308,-0.23,0.58,0.78,1.22,0.87,-0.43,0.13,0.03,-0.01,0.00
0.309,-0.23,0.58,0.78,1.22,0.96,-0.28,0.13,0.03,-0.01,0.00
0.313,-0.24,0.58,0.79,1.22,0.96,-0.28,0.13,0.03,-0.01,0.00
0.314,-0.24,0.58,0.79,1.22,0.96,-0.28,0.14,0.03,-0.01,0.00
0.314,-0.24,0.58,0.79,1.09,1.02,-0.17,0.14,0.03,-0.01,0.00
0.339,-0.25,0.59,0.80,1.09,1.02,-0.17,0.14,0.03,-0.01,0.00
0.34,-0.25,0.59,0.80,1.09,1.02,-0.17,0.14,0.03,-0.01,0.00
0.341,-0.25,0.59,0.80,1.02,1.06,-0.06,0.14,0.03,-0.01,0.00
0.342,-0.26,0.60,0.81,1.02,1.06,-0.06,0.14,0.03,-0.01,0.00
0.342,-0.26,0.60,0.81,1.02,1.06,-0.06,0.13,0.04,-0.01,0.00
0.343,-0.26,0.60,0.81,0.89,1.14,0.04,0.13,0.04,-0.01,0.00
0.344,-0.28,0.60,0.83,0.89,1.14,0.04,0.13,0.04,-0.01,0.00
0.344,-0.28,0.60,0.83,0.89,1.14,0.04,0.11,0.05,-0.02,0.00
0.345,-0.28,0.60,0.83,0.73,1.17,0.23,0.11,0.05,-0.02,0.00
0.354,-0.29,0.60,0.85,0.73,1.17,0.23,0.11,0.05,-0.02,0.00
0.355,-0.29,0.60,0.85,0.73,1.17,0.23,0.08,0.05,-0.02,0.00
0.356,-0.29,0.60,0.85,0.56,1.14,0.49,0.08,0.05,-0.02,0.00
0.366,-0.30,0.60,0.88,0.56,1.14,0.49,0.08,0.05,-0.02,0.00
0.367,-0.30,0.60,0.88,0.56,1.14,0.49,0.05,0.04,-0.02,0.00
0.367,-0.30,0.60,0.88,0.48,1.11,0.76,0.05,0.04,-0.02,0.00
0.373,-0.30,0.59,0.90,0.48,1.11,0.76,0.05,0.04,-0.02,0.00
0.374,-0.30,0.59,0.90,0.48,1.11,0.76,0.03,0.02,-0.03,0.00
0.374,-0.30,0.59,0.90,0.50,1.07,0.98,0.03,0.02,-0.03,0.00
0.39,-0.30,0.58,0.92,0.50,1.07,0.98,0.03,0.02,-0.03,0.00
0.391,-0.30,0.58,0.92,0.50,1.07,0.98,0.03,-0.00,-0.05,0.00
0.392,-0.30,0.58,0.92,0.54,0.98,1.19,0.03,-0.00,-0.05,0.00
0.407,-0.31,0.58,0.94,0.54,0.98,1.19,0.03,-0.00,-0.05,0.00
0.408,-0.31,0.58,0.94,0.54,0.98,1.19,0.03,-0.01,-0.07,0.00
0.409,-0.31,0.58,0.94,0.40,0.97,1.32,0.03,-0.01,-0.07,0.00
0.41,-0.32,0.58,0.95,0.40,0.97,1.32,0.03,-0.01,-0.07,0.00
0.41,-0.32,0.58,0.95,0.40,0.97,1.32,0.05,-0.01,-0.09,0.00
0.411,-0.32,0.58,0.95,0.34,0.97,1.40,0.05,-0.01,-0.09,0.00
0.411,-0.32,0.60,0.96,0.34,0.97,1.40,0.05,-0.01,-0.09,0.00
0.412,-0.32,0.60,0.96,0.34,0.97,1.40,0.08,-0.01,-0.09,0.00
0.413,-0.32,0.60,0.96,0.28,1.14,1.55,0.08,-0.01,-0.09,0.00
0.428,-0.33,0.61,0.96,0.28,1.14,1.55,0.08,-0.01,-0.09,0.00
0.429,-0.33,0.61,0.96,0.28,1.14,1.55,0.11,-0.03,-0.09,0.00
0.43,-0.33,0.61,0.96,0.25,1.24,1.54,0.11,-0.03,-0.09,0.00
0.431,-0.35,0.62,0.94,0.25,1.24,1.54,0.11,-0.03,-0.09,0.00
0.431,-0.35,0.62,0.94,0.25,1.24,1.54,0.14,-0.04,-0.07,0.00
0.432,-0.35,0.62,0.94,0.00,1.32,1.38,0.14,-0.04,-0.07,0.00
0.443,-0.34,0.60,0.93,0.00,1.32,1.38,0.14,-0.04,-0.07,0.00
0.444,-0.34,0.60,0.93,0.00,1.32,1.38,0.15,-0.02,-0.05,0.00
0.444,-0.34,0.60,0.93,0.07,1.09,1.22,0.15,-0.02,-0.05,0.00
0.453,-0.35,0.56,0.92,0.07,1.09,1.22,0.15,-0.02,-0.05,0.00
0.454,-0.35,0.56,0.92,0.07,1.09,1.22,0.13,0.06,-0.02,0.00
0.455,-0.35,0.56,0.92,0.00,0.73,1.20,0.13,0.06,-0.02,0.00
0.49,-0.41,0.54,0.93,0.00,0.73,1.20,0.13,0.06,-0.02,0.00
0.491,-0.41,0.54,0.93,0.00,0.73,1.20,0.08,0.18,-0.02,0.00
0.492,-0.41,0.54,0.93,-0.53,0.50,1.29,0.08,0.18,-0.02,0.00
0.493,-0.48,0.55,0.92,-0.53,0.50,1.29,0.08,0.18,-0.02,0.00
0.494,-0.48,0.55,0.92,-0.53,0.50,1.29,0.05,0.29,-0.03,0.00
0.495,-0.48,0.55,0.92,-1.18,0.64,1.16,0.05,0.29,-0.03,0.00
0.496,-0.48,0.59,0.90,-1.18,0.64,1.16,0.05,0.29,-0.03,0.00
0.497,-0.48,0.59,0.90,-1.18,0.64,1.16,0.04,0.34,-0.02,0.00
0.498,-0.48,0.59,0.90,-1.23,0.94,1.06,0.04,0.34,-0.02,0.00
0.499,-0.48,0.60,0.91,-1.23,0.94,1.06,0.04,0.34,-0.02,0.00
0.502,-0.48,0.60,0.91,-1.23,0.94,1.06,0.03,0.31,-0.01,0.00
0.503,-0.48,0.60,0.91,-1.16,1.05,1.10,0.03,0.31,-0.01,0.00
0.504,-0.50,0.58,0.93,-1.16,1.05,1.10,0.03,0.31,-0.01,0.00
0.505,-0.50,0.58,0.93,-1.16,1.05,1.10,-0.01,0.27,-0.01,0.00
0.506,-0.50,0.58,0.93,-1.36,0.90,1.36,-0.01,0.27,-0.01,0.00
0.518,-0.52,0.56,0.95,-1.36,0.90,1.36,-0.01,0.27,-0.01,0.00
0.52,-0.52,0.56,0.95,-1.36,0.90,1.36,-0.04,0.24,0.01,0.00
0.521,-0.52,0.56,0.95,-1.52,0.73,1.53,-0.04,0.24,0.01,0.00
0.522,-0.49,0.52,0.96,-1.52,0.73,1.53,-0.04,0.24,0.01,0.00
0.523,-0.49,0.52,0.96,-1.52,0.73,1.53,-0.05,0.22,0.03,0.00
0.523,-0.49,0.52,0.96,-1.20,0.30,1.62,-0.05,0.22,0.03,0.00
0.534,-0.46,0.48,0.95,-1.20,0.30,1.62,-0.05,0.22,0.03,0.00
0.535,-0.46,0.48,0.95,-1.20,0.30,1.62,-0.05,0.18,0.06,0.00
0.536,-0.46,0.48,0.95,-0.93,-0.08,1.54,-0.05,0.18,0.06,0.00
0.545,-0.43,0.45,0.96,-0.93,-0.08,1.54,-0.05,0.18,0.06,0.00
0.546,-0.43,0.45,0.96,-0.93,-0.08,1.54,-0.05,0.15,0.08,0.00
0.546,-0.43,0.45,0.96,-0.57,-0.36,1.62,-0.05,0.15,0.08,0.00
0.553,-0.39,0.42,0.96,-0.57,-0.36,1.62,-0.05,0.15,0.08,0.00
0.554,-0.39,0.42,0.96,-0.57,-0.36,1.62,-0.05,0.15,0.11,0.00
0.555,-0.39,0.42,0.96,-0.25,-0.64,1.62,-0.05,0.15,0.11,0.00
0.57,-0.39,0.39,0.97,-0.25,-0.64,1.62,-0.05,0.15,0.11,0.00
0.571,-0.39,0.39,0.97,-0.25,-0.64,1.62,-0.05,0.20,0.14,0.00
0.571,-0.39,0.39,0.97,-0.21,-0.96,1.76,-0.05,0.20,0.14,0.00
0.572,-0.40,0.37,0.97,-0.21,-0.96,1.76,-0.05,0.20,0.14,0.00
0.577,-0.40,0.37,0.97,-0.21,-0.96,1.76,-0.03,0.25,0.15,0.00
0.577,-0.40,0.37,0.97,-0.32,-1.16,1.73,-0.03,0.25,0.15,0.00
0.583,-0.41,0.36,0.93,-0.32,-1.16,1.73,-0.03,0.25,0.15,0.00
0.583,-0.41,0.36,0.93,-0.32,-1.16,1.73,-0.00,0.27,0.16,0.00
0.584,-0.41,0.36,0.93,-0.34,-1.30,1.38,-0.00,0.27,0.16,0.00
0.596,-0.40,0.35,0.91,-0.34,-1.30,1.38,-0.00,0.27,0.16,0.00
0.596,-0.40,0.35,0.91,-0.34,-1.30,1.38,0.02,0.27,0.16,0.00
0.597,-0.40,0.35,0.91,-0.31,-1.41,1.21,0.02,0.27,0.16,0.00
0.605,-0.42,0.34,0.89,-0.31,-1.41,1.21,0.02,0.27,0.16,0.00
0.606,-0.42,0.34,0.89,-0.31,-1.41,1.21,0.02,0.27,0.16,0.00
0.607,-0.42,0.34,0.89,-0.43,-1.51,1.00,0.02,0.27,0.16,0.00
0.615,-0.43,0.34,0.87,-0.43,-1.51,1.00,0.02,0.27,0.16,0.00
0.616,-0.43,0.34,0.87,-0.43,-1.51,1.00,0.02,0.26,0.15,0.00
0.618,-0.43,0.34,0.87,-0.57,-1.47,0.84,0.02,0.26,0.15,0.00
0.627,-0.44,0.35,0.84,-0.57,-1.47,0.84,0.02,0.26,0.15,0.00
0.629,-0.44,0.35,0.84,-0.57,-1.47,0.84,0.02,0.25,0.14,0.00
0.63,-0.44,0.35,0.84,-0.65,-1.39,0.53,0.02,0.25,0.14,0.00
0.631,-0.45,0.37,0.81,-0.65,-1.39,0.53,0.02,0.25,0.14,0.00
0.633,-0.45,0.37,0.81,-0.65,-1.39,0.53,-0.00,0.22,0.13,0.00
0.634,-0.45,0.37,0.81,-0.69,-1.23,0.25,-0.00,0.22,0.13,0.00
0.647,-0.44,0.39,0.79,-0.69,-1.23,0.25,-0.00,0.22,0.13,0.00
0.649,-0.44,0.39,0.79,-0.69,-1.23,0.25,-0.04,0.18,0.12,0.00
0.65,-0.44,0.39,0.79,-0.58,-1.01,0.08,-0.04,0.18,0.12,0.00
0.66,-0.42,0.41,0.79,-0.58,-1.01,0.08,-0.04,0.18,0.12,0.00
0.661,-0.42,0.41,0.79,-0.58,-1.01,0.08,-0.09,0.13,0.11,0.00
0.662,-0.42,0.41,0.79,-0.43,-0.80,0.00,-0.09,0.13,0.11,0.00
0.664,-0.39,0.43,0.79,-0.43,-0.80,0.00,-0.09,0.13,0.11,0.00
0.665,-0.39,0.43,0.79,-0.43,-0.80,0.00,-0.14,0.09,0.12,0.00
0.666,-0.39,0.43,0.79,-0.17,-0.59,0.04,-0.14,0.09,0.12,0.00
0.692,-0.37,0.45,0.77,-0.17,-0.59,0.04,-0.14,0.09,0.12,0.00
0.693,-0.37,0.45,0.77,-0.17,-0.59,0.04,-0.18,0.05,0.13,0.00
0.694,-0.37,0.45,0.77,0.08,-0.36,-0.13,-0.18,0.05,0.13,0.00
0.695,-0.35,0.46,0.75,0.08,-0.36,-0.13,-0.18,0.05,0.13,0.00
0.696,-0.35,0.46,0.75,0.08,-0.36,-0.13,-0.20,-0.01,0.14,0.00
0.696,-0.35,0.46,0.75,0.30,-0.31,-0.35,-0.20,-0.01,0.14,0.00
0.697,-0.32,0.46,0.74,0.30,-0.31,-0.35,-0.20,-0.01,0.14,0.00
0.698,-0.32,0.46,0.74,0.30,-0.31,-0.35,-0.20,-0.05,0.16,0.00
0.699,-0.32,0.46,0.74,0.50,-0.23,-0.50,-0.20,-0.05,0.16,0.00
0.709,-0.30,0.46,0.72,0.50,-0.23,-0.50,-0.20,-0.05,0.16,0.00
0.71,-0.30,0.46,0.72,0.50,-0.23,-0.50,-0.20,-0.06,0.18,0.00
0.711,-0.30,0.46,0.72,0.68,-0.25,-0.67,-0.20,-0.06,0.18,0.00
0.716,-0.29,0.45,0.71,0.68,-0.25,-0.67,-0.20,-0.06,0.18,0.00
0.717,-0.29,0.45,0.71,0.68,-0.25,-0.67,-0.18,-0.04,0.20,0.00
0.718,-0.29,0.45,0.71,0.80,-0.39,-0.76,-0.18,-0.04,0.20,0.00
0.726,-0.28,0.45,0.72,0.80,-0.39,-0.76,-0.18,-0.04,0.20,0.00
0.727,-0.28,0.45,0.72,0.80,-0.39,-0.76,-0.15,0.00,0.22,0.00
0.728,-0.28,0.45,0.72,0.85,-0.39,-0.71,-0.15,0.00,0.22,0.00
0.735,-0.28,0.45,0.70,0.85,-0.39,-0.71,-0.15,0.00,0.22,0.00
0.736,-0.28,0.45,0.70,0.85,-0.39,-0.71,-0.11,0.02,0.22,0.00
0.736,-0.28,0.45,0.70,0.85,-0.39,-0.87,-0.11,0.02,0.22,0.00
0.752,-0.29,0.45,0.69,0.85,-0.39,-0.87,-0.11,0.02,0.22,0.00
0.754,-0.29,0.45,0.69,0.85,-0.39,-0.87,-0.08,0.04,0.23,0.00
0.755,-0.29,0.45,0.69,0.79,-0.32,-0.99,-0.08,0.04,0.23,0.00
0.756,-0.29,0.46,0.69,0.79,-0.32,-0.99,-0.08,0.04,0.23,0.00
0.756,-0.29,0.46,0.69,0.79,-0.32,-0.99,-0.05,0.05,0.23,0.00
0.757,-0.29,0.46,0.69,0.71,-0.28,-0.99,-0.05,0.05,0.23,0.00
0.766,-0.29,0.45,0.69,0.71,-0.28,-0.99,-0.05,0.05,0.23,0.00
0.766,-0.29,0.45,0.69,0.71,-0.28,-0.99,-0.03,0.05,0.23,0.00
0.767,-0.29,0.45,0.69,0.71,-0.36,-1.00,-0.03,0.05,0.23,0.00
0.777,-0.29,0.45,0.68,0.71,-0.36,-1.00,-0.03,0.05,0.23,0.00
0.778,-0.29,0.45,0.68,0.71,-0.36,-1.00,-0.02,0.04,0.23,0.00
0.779,-0.29,0.45,0.68,0.75,-0.33,-1.14,-0.02,0.04,0.23,0.00
0.786,-0.29,0.46,0.66,0.75,-0.33,-1.14,-0.02,0.04,0.23,0.00
0.787,-0.29,0.46,0.66,0.75,-0.33,-1.14,-0.01,0.04,0.22,0.00
0.788,-0.29,0.46,0.66,0.78,-0.32,-1.35,-0.01,0.04,0.22,0.00
0.809,-0.30,0.46,0.64,0.78,-0.32,-1.35,-0.01,0.04,0.22,0.00
0.81,-0.30,0.46,0.64,0.78,-0.32,-1.35,-0.01,0.04,0.21,0.00
0.811,-0.30,0.46,0.64,0.67,-0.32,-1.46,-0.01,0.04,0.21,0.00
0.812,-0.29,0.46,0.65,0.67,-0.32,-1.46,-0.01,0.04,0.21,0.00
0.813,-0.29,0.46,0.65,0.67,-0.32,-1.46,-0.01,0.05,0.19,0.00
0.814,-0.29,0.46,0.65,0.68,-0.33,-1.40,-0.01,0.05,0.19,0.00
0.815,-0.30,0.45,0.67,0.68,-0.33,-1.40,-0.01,0.05,0.19,0.00
0.816,-0.30,0.45,0.67,0.68,-0.33,-1.40,-0.03,0.04,0.18,0.00
0.817,-0.30,0.45,0.67,0.63,-0.36,-1.25,-0.03,0.04,0.18,0.00
0.828,-0.31,0.45,0.67,0.63,-0.36,-1.25,-0.03,0.04,0.18,0.00
0.829,-0.31,0.45,0.67,0.63,-0.36,-1.25,-0.04,0.04,0.17,0.00
0.831,-0.31,0.45,0.67,0.50,-0.35,-1.19,-0.04,0.04,0.17,0.00
0.837,-0.32,0.45,0.68,0.50,-0.35,-1.19,-0.04,0.04,0.17,0.00
0.838,-0.32,0.45,0.68,0.50,-0.35,-1.19,-0.05,0.01,0.15,0.00
0.839,-0.32,0.45,0.68,0.45,-0.38,-1.15,-0.05,0.01,0.15,0.00
0.846,-0.33,0.45,0.69,0.45,-0.38,-1.15,-0.05,0.01,0.15,0.00
0.848,-0.33,0.45,0.69,0.45,-0.38,-1.15,-0.06,0.00,0.14,0.00
0.848,-0.33,0.45,0.69,0.32,-0.37,-1.03,-0.06,0.00,0.14,0.00
0.857,-0.32,0.47,0.68,0.32,-0.37,-1.03,-0.06,0.00,0.14,0.00
0.858,-0.32,0.47,0.68,0.32,-0.37,-1.03,-0.06,0.00,0.14,0.00
0.859,-0.32,0.47,0.68,0.36,-0.23,-1.08,-0.06,0.00,0.14,0.00
0.866,-0.32,0.48,0.71,0.36,-0.23,-1.08,-0.06,0.00,0.14,0.00
0.867,-0.32,0.48,0.71,0.36,-0.23,-1.08,-0.06,0.02,0.14,0.00
0.868,-0.32,0.48,0.71,0.35,-0.08,-0.88,-0.06,0.02,0.14,0.00
0.876,-0.33,0.49,0.72,0.35,-0.08,-0.88,-0.06,0.02,0.14,0.00
0.877,-0.33,0.49,0.72,0.35,-0.08,-0.88,-0.07,0.03,0.13,0.00
0.877,-0.33,0.49,0.72,0.30,-0.04,-0.73,-0.07,0.03,0.13,0.00
0.887,-0.34,0.50,0.72,0.30,-0.04,-0.73,-0.07,0.03,0.13,0.00
0.888,-0.34,0.50,0.72,0.30,-0.04,-0.73,-0.07,0.05,0.12,0.00
0.889,-0.34,0.50,0.72,0.23,0.07,-0.77,-0.07,0.05,0.12,0.00
0.902,-0.34,0.51,0.72,0.23,0.07,-0.77,-0.07,0.05,0.12,0.00
0.904,-0.34,0.51,0.72,0.23,0.07,-0.77,-0.06,0.06,0.10,0.00
0.905,-0.34,0.51,0.72,0.17,0.21,-0.71,-0.06,0.06,0.10,0.00
0.908,-0.36,0.52,0.72,0.17,0.21,-0.71,-0.06,0.06,0.10,0.00
0.909,-0.36,0.52,0.72,0.17,0.21,-0.71,-0.04,0.08,0.08,0.00
0.909,-0.36,0.52,0.72,-0.01,0.30,-0.73,-0.04,0.08,0.08,0.00
0.917,-0.36,0.54,0.72,-0.01,0.30,-0.73,-0.04,0.08,0.08,0.00
0.918,-0.36,0.54,0.72,-0.01,0.30,-0.73,-0.02,0.09,0.07,0.00
0.918,-0.36,0.54,0.72,-0.05,0.50,-0.76,-0.02,0.09,0.07,0.00
0.928,-0.36,0.56,0.73,-0.05,0.50,-0.76,-0.02,0.09,0.07,0.00
0.929,-0.36,0.56,0.73,-0.05,0.50,-0.76,0.00,0.08,0.07,0.00
0.93,-0.36,0.56,0.73,-0.05,0.73,-0.68,0.00,0.08,0.07,0.00
0.937,-0.36,0.58,0.75,-0.05,0.73,-0.68,0.00,0.08,0.07,0.00
0.938,-0.36,0.58,0.75,-0.05,0.73,-0.68,0.02,0.07,0.07,0.00
0.938,-0.36,0.58,0.75,-0.06,0.87,-0.42,0.02,0.07,0.07,0.00
0.947,-0.37,0.58,0.78,-0.06,0.87,-0.42,0.02,0.07,0.07,0.00
0.949,-0.37,0.58,0.78,-0.06,0.87,-0.42,0.04,0.06,0.08,0.00
0.949,-0.37,0.58,0.78,-0.14,0.92,-0.19,0.04,0.06,0.08,0.00
0.957,-0.37,0.59,0.80,-0.14,0.92,-0.19,0.04,0.06,0.08,0.00
0.958,-0.37,0.59,0.80,-0.14,0.92,-0.19,0.04,0.06,0.09,0.00
0.959,-0.37,0.59,0.80,-0.10,0.97,0.04,0.04,0.06,0.09,0.00
0.968,-0.37,0.59,0.81,-0.10,0.97,0.04,0.04,0.06,0.09,0.00
0.968,-0.37,0.59,0.81,-0.10,0.97,0.04,0.03,0.04,0.09,0.00
