time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.657,-0.09,0.64,0.3,0.93,0.2,-1.08,-0.31,0.01,-0.3,949.83
0.659,-0.09,0.64,0.3,1.07,-1.23,-3.01,-0.31,0.01,-0.3,949.83
0.66,-0.09,0.64,0.3,1.07,-1.23,-3.01,-0.26,0.36,-0.38,949.83
0.676,-0.09,0.64,0.3,1.07,-1.23,-3.01,-0.26,0.36,-0.38,949.83
0.72,-0.15,0.52,0.27,1.07,-1.23,-3.01,-0.26,0.36,-0.38,949.83
0.722,-0.15,0.52,0.27,1.07,-1.23,-3.01,-0.47,0.78,-0.64,949.83
0.724,-0.15,0.52,0.27,0.84,-2.29,-3.37,-0.47,0.78,-0.64,949.83
0.784,-0.27,0.37,0.33,0.84,-2.29,-3.37,-0.47,0.78,-0.64,949.83
0.785,-0.27,0.37,0.33,0.49,-3.44,-2.84,-0.47,0.78,-0.64,949.83
0.787,-0.27,0.37,0.33,0.49,-3.44,-2.84,-0.53,1.44,-1.12,949.83
0.788,-0.27,0.37,0.33,0.49,-3.44,-2.84,-0.53,1.44,-1.12,949.83
0.845,-0.48,0.24,0.37,0.49,-3.44,-2.84,-0.53,1.44,-1.12,949.83
0.847,-0.48,0.24,0.37,0.49,-3.44,-2.84,-0.72,1.69,-1.65,949.83
0.849,-0.48,0.24,0.37,-0.45,-4.12,-2.36,-0.72,1.69,-1.65,949.83
0.886,-0.48,0.24,0.37,-0.45,-4.12,-2.36,-0.72,1.69,-1.65,949.83
0.907,-0.48,0.24,0.37,0.91,-3.31,-2.07,-0.72,1.69,-1.65,949.83
0.909,-0.48,0.24,0.37,0.91,-3.31,-2.07,-1.04,2.17,-2.22,949.83
0.912,-0.92,0.14,0.44,0.91,-3.31,-2.07,-1.04,2.17,-2.22,949.83
0.97,-1.25,-0.02,0.49,0.91,-3.31,-2.07,-1.04,2.17,-2.22,949.83
0.971,-1.25,-0.02,0.49,-1.94,-2.89,-0.87,-1.04,2.17,-2.22,949.83
0.973,-1.25,-0.02,0.49,-1.94,-2.89,-0.87,-1.14,2.23,-2.39,949.83
0.99,-1.25,-0.02,0.49,-1.94,-2.89,-0.87,-1.14,2.23,-2.39,949.83
1.033,-1.25,-0.02,0.49,-3.84,-2.83,0.55,-1.14,2.23,-2.39,949.83
1.036,-1.25,-0.02,0.49,-3.84,-2.83,0.55,-1.34,2.61,-2.49,949.83
1.038,-1.83,0.01,0.66,-3.84,-2.83,0.55,-1.34,2.61,-2.49,949.83
1.097,-1.69,0.17,0.52,-3.84,-2.83,0.55,-1.34,2.61,-2.49,949.83
1.099,-1.69,0.17,0.52,-7.41,0.36,1.79,-1.34,2.61,-2.49,949.83
1.1,-1.69,0.17,0.52,-7.41,0.36,1.79,-1.42,1.49,-1.38,949.83
1.101,-1.69,0.17,0.52,-7.41,0.36,1.79,-1.42,1.49,-1.38,949.85
1.16,-1.59,0.31,0.71,-7.41,0.36,1.79,-1.42,1.49,-1.38,949.85
1.165,-1.59,0.31,0.71,-6.18,2.74,4.28,-1.42,1.49,-1.38,949.85
1.166,-1.59,0.31,0.71,-6.18,2.74,4.28,-1.89,0.96,-0.83,949.85
1.201,-1.59,0.31,0.71,-6.18,2.74,4.28,-1.89,0.96,-0.83,949.87
1.224,-1.35,0.58,0.7,-6.18,2.74,4.28,-1.89,0.96,-0.83,949.87
1.226,-1.35,0.58,0.7,-3.69,5.84,4.8,-1.89,0.96,-0.83,949.87
1.228,-1.35,0.58,0.7,-3.69,5.84,4.8,-1.56,1.16,-0.27,949.87
1.286,-0.83,0.7,0.91,-3.69,5.84,4.8,-1.56,1.16,-0.27,949.87
1.287,-0.83,0.7,0.91,1.57,7.31,7.28,-1.56,1.16,-0.27,949.87
1.289,-0.83,0.7,0.91,1.57,7.31,7.28,-0.91,0.4,0.04,949.87
1.307,-0.83,0.7,0.91,1.57,7.31,7.28,-0.91,0.4,0.04,949.89
1.349,-0.56,1.0,0.46,1.57,7.31,7.28,-0.91,0.4,0.04,949.89
1.353,-0.56,1.0,0.46,4.23,10.1,3.14,-0.91,0.4,0.04,949.89
1.356,-0.56,1.0,0.46,4.23,10.1,3.14,1.5,0.47,0.68,949.89
1.412,-0.65,0.86,0.2,4.23,10.1,3.14,1.5,0.47,0.68,949.89
1.415,-0.65,0.86,0.2,3.33,7.86,0.59,1.5,0.47,0.68,949.89
1.418,-0.65,0.86,0.2,3.33,7.86,0.59,1.14,-0.98,2.16,949.89
1.42,-0.65,0.86,0.2,3.33,7.86,0.59,1.14,-0.98,2.16,949.89
1.476,-1.12,0.5,0.54,3.33,7.86,0.59,1.14,-0.98,2.16,949.89
1.478,-1.12,0.5,0.54,-1.72,2.35,3.21,1.14,-0.98,2.16,949.89
1.48,-1.12,0.5,0.54,-1.72,2.35,3.21,2.09,-2.04,3.44,949.89
1.518,-1.12,0.5,0.54,-1.72,2.35,3.21,2.09,-2.04,3.44,949.89
1.546,-1.97,0.55,1.51,-1.72,2.35,3.21,2.09,-2.04,3.44,949.89
1.549,-1.97,0.55,1.51,-11.06,0.84,12.03,2.09,-2.04,3.44,949.89
1.551,-1.97,0.55,1.51,-11.06,0.84,12.03,1.99,-1.65,2.45,949.89
1.603,-1.59,0.23,0.65,-11.06,0.84,12.03,1.99,-1.65,2.45,949.89
1.605,-1.59,0.23,0.65,-8.25,-3.61,3.66,1.99,-1.65,2.45,949.89
1.607,-1.59,0.23,0.65,-8.25,-3.61,3.66,3.03,-1.7,1.36,949.89
1.623,-1.59,0.23,0.65,-8.25,-3.61,3.66,3.03,-1.7,1.36,949.88
1.666,-1.04,-0.12,0.07,-8.25,-3.61,3.66,3.03,-1.7,1.36,949.88
1.668,-1.04,-0.12,0.07,-8.25,-3.61,3.66,1.45,-1.33,0.55,949.88
1.669,-1.04,-0.12,0.07,-3.37,-7.81,-1.67,1.45,-1.33,0.55,949.88
1.731,-0.24,-0.46,-0.15,-3.37,-7.81,-1.67,1.45,-1.33,0.55,949.88
1.733,-0.24,-0.46,-0.15,4.22,-11.21,-4.14,1.45,-1.33,0.55,949.88
1.735,-0.24,-0.46,-0.15,4.22,-11.21,-4.14,0.15,-1.74,0.59,949.88
1.739,-0.24,-0.46,-0.15,4.22,-11.21,-4.14,0.15,-1.74,0.59,949.89
1.794,-0.18,-0.59,-0.49,4.22,-11.21,-4.14,0.15,-1.74,0.59,949.89
1.796,-0.18,-0.59,-0.49,4.41,-12.73,-7.91,0.15,-1.74,0.59,949.89
1.797,-0.18,-0.59,-0.49,4.41,-12.73,-7.91,0.61,-0.63,0.47,949.89
1.838,-0.18,-0.59,-0.49,4.41,-12.73,-7.91,0.61,-0.63,0.47,949.93
1.856,-1.06,-0.36,-0.24,4.41,-12.73,-7.91,0.61,-0.63,0.47,949.93
1.858,-1.06,-0.36,-0.24,-4.42,-10.64,-5.56,0.61,-0.63,0.47,949.93
1.86,-1.06,-0.36,-0.24,-4.42,-10.64,-5.56,-0.8,0.66,-0.03,949.93
1.921,-1.06,-0.36,-0.24,-3.36,-9.78,-5.15,-0.8,0.66,-0.03,949.93
1.923,-1.06,-0.36,-0.24,-3.36,-9.78,-5.15,-2.71,1.83,-1.02,949.93
1.924,-2.0,0.63,0.4,-3.36,-9.78,-5.15,-2.71,1.83,-1.02,949.93
1.942,-2.0,0.63,0.4,-3.36,-9.78,-5.15,-2.71,1.83,-1.02,949.91
1.984,-1.39,1.13,0.5,-3.36,-9.78,-5.15,-2.71,1.83,-1.02,949.91
1.985,-1.39,1.13,0.5,-11.78,0.92,1.38,-2.71,1.83,-1.02,949.91
1.986,-1.39,1.13,0.5,-11.78,0.92,1.38,-2.15,2.69,-1.24,949.91
2.047,-0.79,0.91,0.77,-11.78,0.92,1.38,-2.15,2.69,-1.24,949.91
2.049,-0.79,0.91,0.77,0.96,4.72,5.74,-2.15,2.69,-1.24,949.91
2.05,-0.79,0.91,0.77,0.96,4.72,5.74,-2.13,2.8,-1.88,949.91
2.052,-0.79,0.91,0.77,0.96,4.72,5.74,-2.13,2.8,-1.88,949.88
2.111,-0.3,0.96,0.68,0.96,4.72,5.74,-2.13,2.8,-1.88,949.88
2.113,-0.3,0.96,0.68,6.29,6.16,5.77,-2.13,2.8,-1.88,949.88
2.115,-0.3,0.96,0.68,6.29,6.16,5.77,-1.39,1.15,-1.44,949.88
2.163,-0.3,0.96,0.68,6.29,6.16,5.77,-1.39,1.15,-1.44,949.89
2.181,-0.39,1.19,0.51,6.29,6.16,5.77,-1.39,1.15,-1.44,949.89
2.184,-0.39,1.19,0.51,5.53,8.92,4.13,-1.39,1.15,-1.44,949.89
2.186,-0.39,1.19,0.51,5.53,8.92,4.13,-0.18,-0.4,0.49,949.89
2.238,-0.8,0.75,1.03,5.53,8.92,4.13,-0.18,-0.4,0.49,949.89
2.24,-0.8,0.75,1.03,1.22,3.95,8.32,-0.18,-0.4,0.49,949.89
2.242,-0.8,0.75,1.03,1.22,3.95,8.32,-0.69,-3.01,1.95,949.89
2.257,-0.8,0.75,1.03,1.22,3.95,8.32,-0.69,-3.01,1.95,949.92
2.3,-0.7,0.7,0.61,1.22,3.95,8.32,-0.69,-3.01,1.95,949.92
2.302,-0.7,0.7,0.61,1.19,2.11,2.89,-0.69,-3.01,1.95,949.92
2.304,-0.7,0.7,0.61,1.19,2.11,2.89,2.5,-2.7,2.3,949.92
2.366,-1.9,0.51,1.1,1.19,2.11,2.89,2.5,-2.7,2.3,949.92
2.368,-1.9,0.51,1.1,1.19,2.11,2.89,2.64,-1.56,-0.29,949.92
2.369,-1.9,0.51,1.1,1.19,2.11,2.89,2.64,-1.56,-0.29,949.88
2.37,-1.9,0.51,1.1,-11.37,-0.74,7.52,2.64,-1.56,-0.29,949.88
2.429,-0.94,0.11,0.06,-11.37,-0.74,7.52,2.64,-1.56,-0.29,949.88
2.433,-0.94,0.11,0.06,-1.98,-4.99,-2.1,2.64,-1.56,-0.29,949.88
2.437,-0.94,0.11,0.06,-1.98,-4.99,-2.1,3.06,-0.3,-1.01,949.88
2.469,-0.94,0.11,0.06,-1.98,-4.99,-2.1,3.06,-0.3,-1.01,949.88
2.491,-0.63,0.04,-0.12,-1.98,-4.99,-2.1,3.06,-0.3,-1.01,949.88
2.494,-0.63,0.04,-0.12,1.68,-5.31,-2.95,3.06,-0.3,-1.01,949.88
2.496,-0.63,0.04,-0.12,1.68,-5.31,-2.95,1.5,0.24,-1.15,949.88
2.555,-0.63,0.04,-0.12,1.97,-4.95,-2.75,1.5,0.24,-1.15,949.88
2.558,-0.63,0.04,-0.12,1.97,-4.95,-2.75,0.7,-0.48,0.0,949.88
2.56,-0.14,-0.31,-0.16,1.97,-4.95,-2.75,0.7,-0.48,0.0,949.88
2.574,-0.14,-0.31,-0.16,1.97,-4.95,-2.75,0.7,-0.48,0.0,949.9
2.618,-0.44,-0.25,-0.66,1.97,-4.95,-2.75,0.7,-0.48,0.0,949.9
2.619,-0.44,-0.25,-0.66,3.8,-7.8,-7.86,0.7,-0.48,0.0,949.9
2.62,-0.44,-0.25,-0.66,3.8,-7.8,-7.86,-0.46,0.81,-0.16,949.9
2.683,-1.51,0.15,-0.52,3.8,-7.8,-7.86,-0.46,0.81,-0.16,949.9
2.686,-1.51,0.15,-0.52,-6.57,-3.73,-6.24,-0.46,0.81,-0.16,949.9
2.688,-1.51,0.15,-0.52,-6.57,-3.73,-6.24,-2.17,1.22,0.59,949.9
2.689,-1.51,0.15,-0.52,-6.57,-3.73,-6.24,-2.17,1.22,0.59,949.88
2.747,-2.21,0.59,1.15,-6.57,-3.73,-6.24,-2.17,1.22,0.59,949.88
2.752,-2.21,0.59,1.15,-13.29,0.86,9.84,-2.17,1.22,0.59,949.88
2.755,-2.21,0.59,1.15,-13.29,0.86,9.84,-4.05,1.9,-0.3,949.88
2.786,-2.21,0.59,1.15,-13.29,0.86,9.84,-4.05,1.9,-0.3,949.88
2.808,-0.79,0.85,0.41,-13.29,0.86,9.84,-4.05,1.9,-0.3,949.88
2.811,-0.79,0.85,0.41,0.9,3.92,2.85,-4.05,1.9,-0.3,949.88
2.813,-0.79,0.85,0.41,0.9,3.92,2.85,-1.55,2.42,-1.06,949.88
2.872,-0.79,0.85,0.41,1.37,4.81,3.9,-1.55,2.42,-1.06,949.88
2.875,-0.79,0.85,0.41,1.37,4.81,3.9,-1.21,2.23,-1.6,949.88
2.877,-0.77,0.87,0.46,1.37,4.81,3.9,-1.21,2.23,-1.6,949.88
2.892,-0.77,0.87,0.46,1.37,4.81,3.9,-1.21,2.23,-1.6,949.91
2.94,-0.11,0.74,0.35,1.37,4.81,3.9,-1.21,2.23,-1.6,949.91
2.942,-0.11,0.74,0.35,8.26,4.23,3.66,-1.21,2.23,-1.6,949.91
2.944,-0.11,0.74,0.35,8.26,4.23,3.66,-1.43,0.13,-0.57,949.91
2.999,-0.09,1.08,0.46,8.26,4.23,3.66,-1.43,0.13,-0.57,949.91
3.001,-0.09,1.08,0.46,8.14,6.67,4.22,-1.43,0.13,-0.57,949.91
3.002,-0.09,1.08,0.46,8.14,6.67,4.22,-0.08,-0.15,0.63,949.91
3.003,-0.09,1.08,0.46,8.14,6.67,4.22,-0.08,-0.15,0.63,949.94
3.064,-1.21,1.28,0.92,8.14,6.67,4.22,-0.08,-0.15,0.63,949.94
3.071,-1.21,1.28,0.92,-3.56,7.46,7.79,-0.08,-0.15,0.63,949.94
3.074,-1.21,1.28,0.92,-3.56,7.46,7.79,-0.06,-2.37,2.66,949.94
3.103,-1.21,1.28,0.92,-3.56,7.46,7.79,-0.06,-2.37,2.66,949.91
3.125,-1.21,1.28,0.92,-4.87,6.08,6.65,-0.06,-2.37,2.66,949.91
3.128,-1.21,1.28,0.92,-4.87,6.08,6.65,1.8,-1.31,1.79,949.91
3.129,-2.13,1.45,2.12,-4.87,6.08,6.65,1.8,-1.31,1.79,949.91
3.191,-2.04,0.36,0.44,-4.87,6.08,6.65,1.8,-1.31,1.79,949.91
3.194,-2.04,0.36,0.44,-14.02,-4.09,2.97,1.8,-1.31,1.79,949.91
3.197,-2.04,0.36,0.44,-14.02,-4.09,2.97,4.57,-1.5,1.88,949.91
3.211,-2.04,0.36,0.44,-14.02,-4.09,2.97,4.57,-1.5,1.88,949.9
3.253,-0.72,-0.35,-0.25,-14.02,-4.09,2.97,4.57,-1.5,1.88,949.9
3.257,-0.72,-0.35,-0.25,-1.74,-11.72,-2.57,4.57,-1.5,1.88,949.9
3.259,-0.72,-0.35,-0.25,-1.74,-11.72,-2.57,1.33,-1.79,0.77,949.9
3.318,-0.06,-0.68,-0.3,-1.74,-11.72,-2.57,1.33,-1.79,0.77,949.9
3.32,-0.06,-0.68,-0.3,-1.74,-11.72,-2.57,1.54,-0.82,-0.32,949.9
3.321,-0.06,-0.68,-0.3,-1.74,-11.72,-2.57,1.54,-0.82,-0.32,949.92
3.322,-0.06,-0.68,-0.3,4.84,-14.78,-3.09,1.54,-0.82,-0.32,949.92
3.38,-0.01,-0.76,-0.72,4.84,-14.78,-3.09,1.54,-0.82,-0.32,949.92
3.384,-0.01,-0.76,-0.72,5.54,-15.47,-6.94,1.54,-0.82,-0.32,949.92
3.387,-0.01,-0.76,-0.72,5.54,-15.47,-6.94,0.33,-0.79,-0.27,949.92
3.422,-0.01,-0.76,-0.72,5.54,-15.47,-6.94,0.33,-0.79,-0.27,949.97
3.444,-1.43,-0.15,0.02,5.54,-15.47,-6.94,0.33,-0.79,-0.27,949.97
3.446,-1.43,-0.15,0.02,-7.79,-9.06,0.26,0.33,-0.79,-0.27,949.97
3.449,-1.43,-0.15,0.02,-7.79,-9.06,0.26,-1.93,0.75,-1.19,949.97
3.508,-1.43,-0.15,0.02,-6.62,-7.93,0.08,-1.93,0.75,-1.19,949.97
3.514,-1.43,-0.15,0.02,-6.62,-7.93,0.08,-4.3,1.84,-1.82,949.97
3.519,-1.87,0.65,0.29,-6.62,-7.93,0.08,-4.3,1.84,-1.82,949.97
3.528,-1.87,0.65,0.29,-6.62,-7.93,0.08,-4.3,1.84,-1.82,949.93
3.569,-1.55,1.28,0.8,-6.62,-7.93,0.08,-4.3,1.84,-1.82,949.93
3.571,-1.55,1.28,0.8,-7.1,7.06,7.67,-4.3,1.84,-1.82,949.93
3.572,-1.55,1.28,0.8,-7.1,7.06,7.67,-0.9,2.64,-1.51,949.93
3.633,-0.97,1.3,0.26,-7.1,7.06,7.67,-0.9,2.64,-1.51,949.93
3.635,-0.97,1.3,0.26,-0.86,8.2,3.36,-0.9,2.64,-1.51,949.93
3.636,-0.97,1.3,0.26,-0.86,8.2,3.36,-1.5,2.43,-1.94,949.93
3.638,-0.97,1.3,0.26,-0.86,8.2,3.36,-1.5,2.43,-1.94,949.9
3.698,-0.33,0.78,0.33,-0.86,8.2,3.36,-1.5,2.43,-1.94,949.9
3.7,-0.33,0.78,0.33,5.62,3.66,4.65,-1.5,2.43,-1.94,949.9
3.702,-0.33,0.78,0.33,5.62,3.66,4.65,-1.26,1.23,-0.96,949.9
3.751,-0.33,0.78,0.33,5.62,3.66,4.65,-1.26,1.23,-0.96,949.91
3.766,0.22,0.8,0.31,5.62,3.66,4.65,-1.26,1.23,-0.96,949.91
3.769,0.22,0.8,0.31,10.93,3.67,4.42,-1.26,1.23,-0.96,949.91
3.776,0.22,0.8,0.31,10.93,3.67,4.42,-0.72,0.53,-0.05,949.91
3.823,-0.61,1.23,0.72,10.93,3.67,4.42,-0.72,0.53,-0.05,949.91
3.825,-0.61,1.23,0.72,2.23,6.7,7.74,-0.72,0.53,-0.05,949.91
3.826,-0.61,1.23,0.72,2.23,6.7,7.74,-0.3,-1.31,1.66,949.91
3.843,-0.61,1.23,0.72,2.23,6.7,7.74,-0.3,-1.31,1.66,949.93
3.886,-0.94,1.53,0.83,2.23,6.7,7.74,-0.3,-1.31,1.66,949.93
3.888,-0.94,1.53,0.83,-1.94,8.4,8.04,-0.3,-1.31,1.66,949.93
3.889,-0.94,1.53,0.83,-1.94,8.4,8.04,1.85,-2.53,2.77,949.93
3.95,-3.01,1.08,0.55,-1.94,8.4,8.04,1.85,-2.53,2.77,949.93
3.952,-3.01,1.08,0.55,-1.94,8.4,8.04,4.63,-1.75,2.51,949.93
3.955,-3.01,1.08,0.55,-23.12,3.19,5.86,4.63,-1.75,2.51,949.93
3.958,-3.01,1.08,0.55,-23.12,3.19,5.86,4.63,-1.75,2.51,949.91
4.015,-0.78,-0.25,-0.22,-23.12,3.19,5.86,4.63,-1.75,2.51,949.91
4.019,-0.78,-0.25,-0.22,-2.29,-10.5,-0.79,4.63,-1.75,2.51,949.91
4.021,-0.78,-0.25,-0.22,-2.29,-10.5,-0.79,2.39,-1.98,1.64,949.91
4.069,-0.78,-0.25,-0.22,-2.29,-10.5,-0.79,2.39,-1.98,1.64,949.91
4.082,-0.24,-0.38,-0.21,-2.29,-10.5,-0.79,2.39,-1.98,1.64,949.91
4.084,-0.24,-0.38,-0.21,3.09,-11.68,-0.29,2.39,-1.98,1.64,949.91
4.088,-0.24,-0.38,-0.21,3.09,-11.68,-0.29,0.82,-1.28,0.11,949.91
4.142,-0.05,-0.77,-0.23,3.09,-11.68,-0.29,0.82,-1.28,0.11,949.91
4.144,-0.05,-0.77,-0.23,5.1,-15.4,-0.71,0.82,-1.28,0.11,949.91
4.146,-0.05,-0.77,-0.23,5.1,-15.4,-0.71,0.45,-1.33,0.22,949.91
4.165,-0.05,-0.77,-0.23,5.1,-15.4,-0.71,0.45,-1.33,0.22,949.96
4.203,-0.4,-0.54,-0.52,5.1,-15.4,-0.71,0.45,-1.33,0.22,949.96
4.206,-0.4,-0.54,-0.52,5.1,-15.4,-0.71,-0.62,0.25,-1.11,949.96
4.207,-0.4,-0.54,-0.52,1.84,-13.1,-3.66,-0.62,0.25,-1.11,949.96
4.268,-1.35,0.49,-0.62,1.84,-13.1,-3.66,-0.62,0.25,-1.11,949.96
4.269,-1.35,0.49,-0.62,-6.79,-2.49,-4.99,-0.62,0.25,-1.11,949.96
4.271,-1.35,0.49,-0.62,-6.79,-2.49,-4.99,-2.51,0.47,-1.23,949.96
4.272,-1.35,0.49,-0.62,-6.79,-2.49,-4.99,-2.51,0.47,-1.23,949.93
4.331,-2.5,1.35,0.91,-6.79,-2.49,-4.99,-2.51,0.47,-1.23,949.93
4.334,-2.5,1.35,0.91,-17.14,6.75,9.28,-2.51,0.47,-1.23,949.93
4.335,-2.5,1.35,0.91,-17.14,6.75,9.28,-2.49,1.54,-1.29,949.93
4.371,-2.5,1.35,0.91,-17.14,6.75,9.28,-2.49,1.54,-1.29,949.92
4.393,-0.57,1.02,0.29,-17.14,6.75,9.28,-2.49,1.54,-1.29,949.92
4.395,-0.57,1.02,0.29,2.1,3.96,2.98,-2.49,1.54,-1.29,949.92
4.398,-0.57,1.02,0.29,2.1,3.96,2.98,-2.31,2.13,-1.34,949.92
4.458,-0.56,1.02,0.24,2.1,3.96,2.98,-2.31,2.13,-1.34,949.92
4.459,-0.56,1.02,0.24,2.76,4.65,3.07,-2.31,2.13,-1.34,949.92
4.461,-0.56,1.02,0.24,2.76,4.65,3.07,-1.4,1.94,-1.22,949.92
4.477,-0.56,1.02,0.24,2.76,4.65,3.07,-1.4,1.94,-1.22,949.93
4.52,0.07,0.81,0.5,2.76,4.65,3.07,-1.4,1.94,-1.22,949.93
4.522,0.07,0.81,0.5,2.91,4.9,3.16,-1.4,1.94,-1.22,949.93
4.524,0.07,0.81,0.5,2.91,4.9,3.16,-1.2,0.59,-0.05,949.93
4.582,-0.27,1.18,0.59,2.91,4.9,3.16,-1.2,0.59,-0.05,949.93
4.584,-0.27,1.18,0.59,2.91,4.9,3.16,-0.4,-0.71,1.03,949.93
4.585,-0.27,1.18,0.59,5.23,5.67,5.82,-0.4,-0.71,1.03,949.93
4.587,-0.27,1.18,0.59,5.23,5.67,5.82,-0.4,-0.71,1.03,950.0
4.647,-0.83,1.11,1.08,5.23,5.67,5.82,-0.4,-0.71,1.03,950.0
4.65,-0.83,1.11,1.08,5.23,5.67,5.82,1.9,-2.42,2.71,950.0
4.652,-0.83,1.11,1.08,-1.19,4.02,9.8,1.9,-2.42,2.71,950.0
4.687,-0.83,1.11,1.08,-1.19,4.02,9.8,1.9,-2.42,2.71,949.96
4.71,-0.83,1.11,1.08,-2.05,3.2,10.45,1.9,-2.42,2.71,949.96
4.716,-0.83,1.11,1.08,-2.05,3.2,10.45,5.17,-0.96,1.37,949.96
4.719,-3.16,1.23,1.25,-2.05,3.2,10.45,5.17,-0.96,1.37,949.96
4.772,-3.16,1.23,1.25,-25.56,3.96,13.71,5.17,-0.96,1.37,949.96
4.775,-3.16,1.23,1.25,-25.56,3.96,13.71,2.67,-2.17,1.51,949.96
4.776,-1.21,0.11,-0.07,-25.56,3.96,13.71,2.67,-2.17,1.51,949.96
4.792,-1.21,0.11,-0.07,-25.56,3.96,13.71,2.67,-2.17,1.51,949.94
4.842,-1.21,0.11,-0.07,-6.58,-6.92,1.33,2.67,-2.17,1.51,949.94
4.845,-1.21,0.11,-0.07,-6.58,-6.92,1.33,1.88,-1.04,-0.12,949.94
4.846,-0.37,-0.28,-0.08,-6.58,-6.92,1.33,1.88,-1.04,-0.12,949.94
4.9,-0.11,-0.73,-0.09,-6.58,-6.92,1.33,1.88,-1.04,-0.12,949.94
4.902,-0.11,-0.73,-0.09,2.17,-10.39,1.32,1.88,-1.04,-0.12,949.94
4.903,-0.11,-0.73,-0.09,2.17,-10.39,1.32,0.91,-1.49,-0.05,949.94
4.904,-0.11,-0.73,-0.09,2.17,-10.39,1.32,0.91,-1.49,-0.05,949.95
4.962,0.06,-0.81,-0.77,2.17,-10.39,1.32,0.91,-1.49,-0.05,949.95
4.968,0.06,-0.81,-0.77,6.6,-15.36,-5.4,0.91,-1.49,-0.05,949.95
4.97,0.06,-0.81,-0.77,6.6,-15.36,-5.4,0.49,-0.03,-0.87,949.95
5.002,0.06,-0.81,-0.77,6.6,-15.36,-5.4,0.49,-0.03,-0.87,949.97
5.024,-1.56,-0.03,-0.4,6.6,-15.36,-5.4,0.49,-0.03,-0.87,949.97
5.026,-1.56,-0.03,-0.4,-8.49,-7.0,-1.63,0.49,-0.03,-0.87,949.97
