time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
1.293,-0.22,0.24,0.90,-2.61,0.70,-0.33,0.81,0.06,-0.29,928.56
1.293,-0.22,0.24,0.90,-2.24,1.12,-0.70,0.81,0.06,-0.29,928.56
1.337,-0.22,0.24,0.90,-2.24,1.12,-0.70,0.81,0.06,-0.29,928.73
1.341,-0.22,0.24,0.90,-2.24,1.12,-0.70,0.79,0.39,-0.32,928.73
1.356,-0.30,0.32,0.93,-2.24,1.12,-0.70,0.79,0.39,-0.32,928.73
1.356,-0.30,0.32,0.93,-1.79,0.59,-1.28,0.79,0.39,-0.32,928.73
1.403,-0.30,0.32,0.93,-1.79,0.59,-1.28,0.79,0.39,-0.32,928.73
1.404,-0.30,0.32,0.93,-1.79,0.59,-1.28,0.59,0.61,-0.30,928.73
1.421,-0.47,0.44,0.81,-1.79,0.59,-1.28,0.59,0.61,-0.30,928.73
1.422,-0.47,0.44,0.81,-0.48,-0.36,-0.45,0.59,0.61,-0.30,928.73
1.469,-0.47,0.44,0.81,-0.48,-0.36,-0.45,0.58,0.06,-0.46,928.73
1.471,-0.47,0.44,0.81,-0.48,-0.36,-0.45,0.58,0.06,-0.46,928.81
1.484,-0.63,0.34,0.70,-0.48,-0.36,-0.45,0.58,0.06,-0.46,928.81
1.485,-0.63,0.34,0.70,1.07,0.67,0.47,0.58,0.06,-0.46,928.81
1.532,-0.63,0.34,0.70,1.07,0.67,0.47,0.74,-0.29,-0.43,928.81
1.537,-0.63,0.34,0.70,1.07,0.67,0.47,0.74,-0.29,-0.43,928.81
1.546,-0.36,0.34,0.80,1.07,0.67,0.47,0.74,-0.29,-0.43,928.81
1.55,-0.36,0.34,0.80,-1.71,0.95,-0.64,0.74,-0.29,-0.43,928.81
1.596,-0.36,0.34,0.80,-1.71,0.95,-0.64,0.65,0.57,-0.29,928.81
1.604,-0.36,0.34,0.80,-1.71,0.95,-0.64,0.65,0.57,-0.29,928.81
1.61,-0.36,0.34,0.80,-0.87,1.81,-0.12,0.65,0.57,-0.29,928.81
1.611,-0.47,0.27,0.71,-0.87,1.81,-0.12,0.65,0.57,-0.29,928.81
1.66,-0.47,0.27,0.71,-0.87,1.81,-0.12,0.32,0.10,-0.89,928.81
1.674,-0.47,0.27,0.71,-0.66,0.67,-0.22,0.32,0.10,-0.89,928.81
1.675,-0.47,0.27,0.71,-0.66,0.67,-0.22,0.32,0.10,-0.89,928.78
1.675,-0.52,0.36,0.72,-0.66,0.67,-0.22,0.32,0.10,-0.89,928.78
1.722,-0.52,0.36,0.72,-0.66,0.67,-0.22,-0.01,-0.45,-1.21,928.78
1.737,-0.63,0.36,0.64,-0.66,0.67,-0.22,-0.01,-0.45,-1.21,928.78
1.738,-0.63,0.36,0.64,0.32,0.21,0.71,-0.01,-0.45,-1.21,928.78
1.739,-0.63,0.36,0.64,0.32,0.21,0.71,-0.01,-0.45,-1.21,928.78
1.789,-0.63,0.36,0.64,0.32,0.21,0.71,0.10,-0.12,-1.32,928.78
1.812,-0.72,0.35,0.67,0.32,0.21,0.71,0.10,-0.12,-1.32,928.78
1.814,-0.72,0.35,0.67,0.84,-0.21,0.37,0.10,-0.12,-1.32,928.78
1.814,-0.72,0.35,0.67,0.84,-0.21,0.37,0.10,-0.12,-1.32,928.75
1.848,-0.72,0.35,0.67,0.84,-0.21,0.37,0.20,0.25,-1.15,928.75
1.864,-0.81,0.42,0.70,0.84,-0.21,0.37,0.20,0.25,-1.15,928.75
1.865,-0.81,0.42,0.70,1.41,-1.23,-0.05,0.20,0.25,-1.15,928.75
1.872,-0.81,0.42,0.70,1.41,-1.23,-0.05,0.20,0.25,-1.15,928.75
1.911,-0.81,0.42,0.70,1.41,-1.23,-0.05,0.20,0.22,-1.00,928.75
1.926,-0.82,0.41,0.65,1.41,-1.23,-0.05,0.20,0.22,-1.00,928.75
1.927,-0.82,0.41,0.65,1.22,-1.45,0.29,0.20,0.22,-1.00,928.75
1.937,-0.82,0.41,0.65,1.22,-1.45,0.29,0.20,0.22,-1.00,928.75
1.976,-0.82,0.41,0.65,1.22,-1.45,0.29,0.14,0.21,-0.68,928.75
1.991,-0.80,0.37,0.66,1.22,-1.45,0.29,0.14,0.21,-0.68,928.75
1.992,-0.80,0.37,0.66,0.88,-1.23,0.07,0.14,0.21,-0.68,928.75
2.005,-0.80,0.37,0.66,0.88,-1.23,0.07,0.14,0.21,-0.68,928.75
2.039,-0.80,0.37,0.66,0.88,-1.23,0.07,0.05,0.71,-0.27,928.75
2.055,-0.70,0.33,0.45,0.88,-1.23,0.07,0.05,0.71,-0.27,928.75
2.057,-0.70,0.33,0.45,-0.46,-0.92,1.78,0.05,0.71,-0.27,928.75
2.072,-0.70,0.33,0.45,-0.46,-0.92,1.78,0.05,0.71,-0.27,928.75
2.107,-0.70,0.33,0.45,-0.46,-0.92,1.78,-0.09,0.91,-0.31,928.75
2.116,-0.84,0.28,0.51,-0.46,-0.92,1.78,-0.09,0.91,-0.31,928.75
2.12,-0.84,0.28,0.51,0.47,-0.61,0.75,-0.09,0.91,-0.31,928.75
2.137,-0.84,0.28,0.51,0.47,-0.61,0.75,-0.09,0.91,-0.31,928.77
2.165,-0.84,0.28,0.51,0.47,-0.61,0.75,0.01,1.13,-0.24,928.77
2.182,-0.84,0.29,0.45,0.47,-0.61,0.75,0.01,1.13,-0.24,928.77
2.183,-0.84,0.29,0.45,0.06,-0.80,0.77,0.01,1.13,-0.24,928.77
2.207,-0.84,0.29,0.45,0.06,-0.80,0.77,0.01,1.13,-0.24,928.77
2.228,-0.84,0.29,0.45,0.06,-0.80,0.77,0.15,1.21,-0.10,928.77
2.243,-0.84,0.29,0.45,-0.53,-0.74,1.01,0.15,1.21,-0.10,928.77
2.244,-0.81,0.28,0.36,-0.53,-0.74,1.01,0.15,1.21,-0.10,928.77
2.271,-0.81,0.28,0.36,-0.53,-0.74,1.01,0.15,1.21,-0.10,928.70
2.292,-0.81,0.28,0.36,-0.53,-0.74,1.01,0.23,0.85,-0.09,928.70
2.307,-0.74,0.30,0.30,-0.53,-0.74,1.01,0.23,0.85,-0.09,928.70
2.308,-0.74,0.30,0.30,-1.51,-0.91,1.07,0.23,0.85,-0.09,928.70
2.339,-0.74,0.30,0.30,-1.51,-0.91,1.07,0.23,0.85,-0.09,928.70
2.356,-0.74,0.30,0.30,-1.51,-0.91,1.07,0.20,1.75,-0.21,928.70
2.374,-1.04,0.26,0.23,-1.51,-0.91,1.07,0.20,1.75,-0.21,928.70
2.374,-1.04,0.26,0.23,0.96,-0.54,0.66,0.20,1.75,-0.21,928.70
2.404,-1.04,0.26,0.23,0.96,-0.54,0.66,0.20,1.75,-0.21,928.56
2.419,-1.04,0.26,0.23,0.96,-0.54,0.66,0.42,2.16,0.12,928.56
2.433,-1.09,0.24,-0.01,0.96,-0.54,0.66,0.42,2.16,0.12,928.56
2.434,-1.09,0.24,-0.01,1.16,-0.20,1.63,0.42,2.16,0.12,928.56
2.473,-1.09,0.24,-0.01,1.16,-0.20,1.63,0.42,2.16,0.12,928.56
2.495,-1.09,0.24,-0.01,1.16,-0.20,1.63,0.50,1.07,-0.15,928.56
2.497,-1.00,0.28,-0.01,1.16,-0.20,1.63,0.50,1.07,-0.15,928.56
2.497,-1.00,0.28,-0.01,0.22,-0.70,1.10,0.50,1.07,-0.15,928.56
2.538,-1.00,0.28,-0.01,0.22,-0.70,1.10,0.50,1.07,-0.15,928.56
2.545,-1.00,0.28,-0.01,0.22,-0.70,1.10,-0.06,0.41,-0.43,928.56
2.56,-0.72,0.12,0.15,0.22,-0.70,1.10,-0.06,0.41,-0.43,928.56
2.563,-0.72,0.12,0.15,-2.59,0.60,-0.70,-0.06,0.41,-0.43,928.56
2.604,-0.72,0.12,0.15,-2.59,0.60,-0.70,-0.06,0.41,-0.43,928.55
2.608,-0.72,0.12,0.15,-2.59,0.60,-0.70,-0.38,1.58,-0.40,928.55
2.627,-0.88,0.10,0.39,-2.59,0.60,-0.70,-0.38,1.58,-0.40,928.55
2.628,-0.88,0.10,0.39,-1.12,0.53,-4.10,-0.38,1.58,-0.40,928.55
2.671,-0.88,0.10,0.39,-1.12,0.53,-4.10,-0.38,1.58,-0.40,928.55
2.672,-0.88,0.10,0.39,-1.12,0.53,-4.10,-0.50,2.61,-0.77,928.55
2.685,-1.14,0.08,0.15,-1.12,0.53,-4.10,-0.50,2.61,-0.77,928.55
2.686,-1.14,0.08,0.15,1.55,0.21,-3.27,-0.50,2.61,-0.77,928.55
2.735,-1.14,0.08,0.15,1.55,0.21,-3.27,0.03,0.71,-0.03,928.55
2.738,-1.14,0.08,0.15,1.55,0.21,-3.27,0.03,0.71,-0.03,928.54
2.75,-1.14,0.08,0.15,2.61,-1.56,-0.24,0.03,0.71,-0.03,928.54
2.751,-1.24,0.27,-0.18,2.61,-1.56,-0.24,0.03,0.71,-0.03,928.54
2.799,-1.24,0.27,-0.18,2.61,-1.56,-0.24,0.10,0.24,0.25,928.54
2.807,-1.24,0.27,-0.18,2.61,-1.56,-0.24,0.10,0.24,0.25,928.54
2.812,-0.93,0.25,-0.29,2.61,-1.56,-0.24,0.10,0.24,0.25,928.54
2.813,-0.93,0.25,-0.29,-0.38,-1.22,0.60,0.10,0.24,0.25,928.54
2.878,-0.93,0.25,-0.29,-0.38,-1.22,0.60,-0.36,0.28,0.37,928.54
2.879,-0.93,0.25,-0.29,-0.38,-1.22,0.60,-0.36,0.28,0.37,928.56
2.88,-0.93,0.25,-0.29,1.79,-0.35,-1.34,-0.36,0.28,0.37,928.56
2.881,-1.15,0.19,-0.09,1.79,-0.35,-1.34,-0.36,0.28,0.37,928.56
2.925,-1.15,0.19,-0.09,1.79,-0.35,-1.34,-0.25,-0.55,0.50,928.56
2.938,-1.15,0.19,-0.09,1.79,-0.35,-1.34,-0.25,-0.55,0.50,928.56
2.939,-0.88,0.29,-0.05,1.79,-0.35,-1.34,-0.25,-0.55,0.50,928.56
2.939,-0.88,0.29,-0.05,-0.87,-0.99,-1.47,-0.25,-0.55,0.50,928.56
2.988,-0.88,0.29,-0.05,-0.87,-0.99,-1.47,-0.17,0.00,0.11,928.56
3.01,-1.04,0.21,-0.14,-0.87,-0.99,-1.47,-0.17,0.00,0.11,928.56
3.011,-1.04,0.21,-0.14,0.77,-0.17,-0.60,-0.17,0.00,0.11,928.56
3.011,-1.04,0.21,-0.14,0.77,-0.17,-0.60,-0.17,0.00,0.11,928.52
3.052,-1.04,0.21,-0.14,0.77,-0.17,-0.60,-0.12,-0.75,0.15,928.52
3.067,-1.04,0.21,-0.14,-0.50,-0.86,-0.25,-0.12,-0.75,0.15,928.52
3.068,-0.92,0.30,-0.12,-0.50,-0.86,-0.25,-0.12,-0.75,0.15,928.52
3.072,-0.92,0.30,-0.12,-0.50,-0.86,-0.25,-0.12,-0.75,0.15,928.52
3.116,-0.92,0.30,-0.12,-0.50,-0.86,-0.25,-0.37,-1.24,0.41,928.52
3.129,-0.95,0.24,0.03,-0.50,-0.86,-0.25,-0.37,-1.24,0.41,928.52
3.13,-0.95,0.24,0.03,-0.20,0.05,-0.80,-0.37,-1.24,0.41,928.52
3.138,-0.95,0.24,0.03,-0.20,0.05,-0.80,-0.37,-1.24,0.41,928.52
3.18,-0.95,0.24,0.03,-0.20,0.05,-0.80,-0.30,-1.05,0.48,928.52
3.193,-0.81,0.30,0.13,-0.20,0.05,-0.80,-0.30,-1.05,0.48,928.52
3.194,-0.81,0.30,0.13,-1.57,-0.29,-1.30,-0.30,-1.05,0.48,928.52
3.205,-0.81,0.30,0.13,-1.57,-0.29,-1.30,-0.30,-1.05,0.48,928.62
3.241,-0.81,0.30,0.13,-1.57,-0.29,-1.30,-0.37,0.19,-0.71,928.62
3.256,-0.97,0.23,0.01,-1.57,-0.29,-1.30,-0.37,0.19,-0.71,928.62
3.257,-0.97,0.23,0.01,-0.07,-0.18,-0.12,-0.37,0.19,-0.71,928.62
3.275,-0.97,0.23,0.01,-0.07,-0.18,-0.12,-0.37,0.19,-0.71,928.62
3.305,-0.97,0.23,0.01,-0.07,-0.18,-0.12,-0.09,0.14,-0.84,928.62
3.32,-1.03,0.11,-0.02,-0.07,-0.18,-0.12,-0.09,0.14,-0.84,928.62
3.32,-1.03,0.11,-0.02,0.41,0.49,0.04,-0.09,0.14,-0.84,928.62
3.337,-1.03,0.11,-0.02,0.41,0.49,0.04,-0.09,0.14,-0.84,928.42
3.369,-1.03,0.11,-0.02,0.41,0.49,0.04,0.48,0.80,-0.40,928.42
3.383,-1.25,0.07,-0.04,0.41,0.49,0.04,0.48,0.80,-0.40,928.42
3.389,-1.25,0.07,-0.04,2.52,0.73,-0.32,0.48,0.80,-0.40,928.42
3.409,-1.25,0.07,-0.04,2.52,0.73,-0.32,0.48,0.80,-0.40,928.42
3.432,-1.25,0.07,-0.04,2.52,0.73,-0.32,0.58,0.02,0.25,928.42
3.446,-1.25,0.07,-0.04,-0.72,0.93,2.14,0.58,0.02,0.25,928.42
3.447,-0.92,0.06,-0.29,-0.72,0.93,2.14,0.58,0.02,0.25,928.42
3.47,-0.92,0.06,-0.29,-0.72,0.93,2.14,0.58,0.02,0.25,928.44
3.494,-0.92,0.06,-0.29,-0.72,0.93,2.14,0.17,0.05,-0.18,928.44
3.509,-0.90,-0.04,-0.19,-0.72,0.93,2.14,0.17,0.05,-0.18,928.44
3.509,-0.90,-0.04,-0.19,-0.90,1.73,1.04,0.17,0.05,-0.18,928.44
3.539,-0.90,-0.04,-0.19,-0.90,1.73,1.04,0.17,0.05,-0.18,928.44
3.558,-0.90,-0.04,-0.19,-0.90,1.73,1.04,0.12,0.17,-0.18,928.44
3.577,-0.85,0.13,-0.27,-0.90,1.73,1.04,0.12,0.17,-0.18,928.44
3.578,-0.85,0.13,-0.27,-1.38,0.00,1.73,0.12,0.17,-0.18,928.44
3.606,-0.85,0.13,-0.27,-1.38,0.00,1.73,0.12,0.17,-0.18,928.44
3.622,-0.85,0.13,-0.27,-1.38,0.00,1.73,-0.06,0.02,-0.40,928.44
3.635,-0.93,0.06,-0.32,-1.38,0.00,1.73,-0.06,0.02,-0.40,928.44
3.636,-0.93,0.06,-0.32,-0.66,0.39,2.18,-0.06,0.02,-0.40,928.44
3.671,-0.93,0.06,-0.32,-0.66,0.39,2.18,-0.06,0.02,-0.40,928.49
3.685,-0.93,0.06,-0.32,-0.66,0.39,2.18,-0.01,0.21,-0.37,928.49
3.699,-0.86,-0.05,-0.20,-0.66,0.39,2.18,-0.01,0.21,-0.37,928.49
3.7,-0.86,-0.05,-0.20,-1.27,1.28,0.79,-0.01,0.21,-0.37,928.49
3.74,-0.86,-0.05,-0.20,-1.27,1.28,0.79,-0.01,0.21,-0.37,928.49
3.748,-0.86,-0.05,-0.20,-1.27,1.28,0.79,0.02,0.99,-0.71,928.49
3.763,-0.86,-0.05,-0.20,-1.43,0.57,0.65,0.02,0.99,-0.71,928.49
3.764,-0.84,-0.03,-0.25,-1.43,0.57,0.65,0.02,0.99,-0.71,928.49
3.804,-0.84,-0.03,-0.25,-1.43,0.57,0.65,0.02,0.99,-0.71,928.54
3.81,-0.84,-0.03,-0.25,-1.43,0.57,0.65,0.03,0.48,-0.68,928.54
3.825,-1.10,-0.06,-0.32,-1.43,0.57,0.65,0.03,0.48,-0.68,928.54
3.826,-1.10,-0.06,-0.32,1.10,0.51,1.19,0.03,0.48,-0.68,928.54
3.871,-1.10,-0.06,-0.32,1.10,0.51,1.19,0.03,0.48,-0.68,928.54
3.874,-1.10,-0.06,-0.32,1.10,0.51,1.19,-0.03,-0.30,-0.31,928.54
3.892,-1.10,-0.06,-0.32,-0.02,0.37,0.97,-0.03,-0.30,-0.31,928.54
3.894,-0.99,-0.06,-0.28,-0.02,0.37,0.97,-0.03,-0.30,-0.31,928.54
3.938,-0.99,-0.06,-0.28,-0.02,0.37,0.97,-0.05,-0.42,-0.09,928.54
3.939,-0.99,-0.06,-0.28,-0.02,0.37,0.97,-0.05,-0.42,-0.09,928.60
3.954,-0.99,-0.12,-0.26,-0.02,0.37,0.97,-0.05,-0.42,-0.09,928.60
3.955,-0.99,-0.12,-0.26,-0.01,0.83,1.01,-0.05,-0.42,-0.09,928.60
4.003,-0.99,-0.12,-0.26,-0.01,0.83,1.01,0.18,-0.06,-0.11,928.60
4.006,-0.99,-0.12,-0.26,-0.01,0.83,1.01,0.18,-0.06,-0.11,928.60
4.02,-1.06,-0.05,-0.22,-0.01,0.83,1.01,0.18,-0.06,-0.11,928.60
4.02,-1.06,-0.05,-0.22,0.66,0.07,0.65,0.18,-0.06,-0.11,928.60
4.064,-1.06,-0.05,-0.22,0.66,0.07,0.65,0.33,-0.37,0.06,928.60
4.071,-1.06,-0.05,-0.22,0.66,0.07,0.65,0.33,-0.37,0.06,928.60
4.079,-1.09,-0.04,-0.21,0.66,0.07,0.65,0.33,-0.37,0.06,928.60
4.079,-1.09,-0.04,-0.21,0.97,0.05,0.79,0.33,-0.37,0.06,928.60
4.128,-1.09,-0.04,-0.21,0.97,0.05,0.79,0.30,-0.11,0.36,928.60
4.154,-1.09,-0.04,-0.21,0.97,0.05,0.79,0.30,-0.11,0.36,928.65
4.155,-1.09,-0.04,-0.21,0.02,0.30,0.10,0.30,-0.11,0.36,928.65
4.156,-1.00,-0.05,-0.14,0.02,0.30,0.10,0.30,-0.11,0.36,928.65
4.19,-1.00,-0.05,-0.14,0.02,0.30,0.10,0.47,0.20,0.24,928.65
4.207,-1.00,-0.05,-0.14,0.63,0.49,-0.58,0.47,0.20,0.24,928.65
4.208,-1.00,-0.05,-0.14,0.63,0.49,-0.58,0.47,0.20,0.24,928.65
4.208,-1.06,-0.06,-0.08,0.63,0.49,-0.58,0.47,0.20,0.24,928.65
4.255,-1.06,-0.06,-0.08,0.63,0.49,-0.58,0.73,0.24,0.15,928.65
4.269,-0.92,0.01,-0.17,0.63,0.49,-0.58,0.73,0.24,0.15,928.65
4.271,-0.92,0.01,-0.17,-0.73,-0.13,0.10,0.73,0.24,0.15,928.65
4.273,-0.92,0.01,-0.17,-0.73,-0.13,0.10,0.73,0.24,0.15,928.68
4.317,-0.92,0.01,-0.17,-0.73,-0.13,0.10,0.48,0.56,0.19,928.68
4.332,-0.90,0.00,-0.17,-0.73,-0.13,0.10,0.48,0.56,0.19,928.68
4.333,-0.90,0.00,-0.17,-0.84,-0.00,-0.16,0.48,0.56,0.19,928.68
4.338,-0.90,0.00,-0.17,-0.84,-0.00,-0.16,0.48,0.56,0.19,928.68
4.382,-0.90,0.00,-0.17,-0.84,-0.00,-0.16,0.32,0.21,0.09,928.68
4.398,-0.91,-0.05,-0.17,-0.84,-0.00,-0.16,0.32,0.21,0.09,928.68
4.399,-0.91,-0.05,-0.17,-0.74,0.55,-0.31,0.32,0.21,0.09,928.68
4.41,-0.91,-0.05,-0.17,-0.74,0.55,-0.31,0.32,0.21,0.09,928.71
4.444,-0.91,-0.05,-0.17,-0.74,0.55,-0.31,0.09,-0.09,-0.20,928.71
4.459,-0.91,-0.05,-0.17,-1.31,0.42,0.36,0.09,-0.09,-0.20,928.71
4.461,-0.85,-0.06,-0.23,-1.31,0.42,0.36,0.09,-0.09,-0.20,928.71
4.472,-0.85,-0.06,-0.23,-1.31,0.42,0.36,0.09,-0.09,-0.20,928.71
4.51,-0.85,-0.06,-0.23,-1.31,0.42,0.36,-0.01,-0.54,-0.25,928.71
4.534,-0.85,-0.06,-0.23,-0.25,0.53,-0.02,-0.01,-0.54,-0.25,928.71
4.535,-0.97,-0.08,-0.15,-0.25,0.53,-0.02,-0.01,-0.54,-0.25,928.71
4.539,-0.97,-0.08,-0.15,-0.25,0.53,-0.02,-0.01,-0.54,-0.25,928.71
4.572,-0.97,-0.08,-0.15,-0.25,0.53,-0.02,-0.05,-0.62,-0.20,928.71
4.587,-0.97,-0.08,-0.15,0.69,0.20,0.29,-0.05,-0.62,-0.20,928.71
