time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
1.058,-0.68,-0.09,0.65,0.44,0.35,1.43,-0.43,0.42,-0.12,966.72
1.058,-0.68,-0.09,0.65,0.44,0.35,1.43,-0.55,0.02,-0.07,966.72
1.059,-0.68,-0.09,0.65,0.15,0.54,1.08,-0.55,0.02,-0.07,966.72
1.077,-0.68,-0.09,0.65,0.15,0.54,1.08,-0.55,0.02,-0.07,966.83
1.121,-0.60,-0.12,0.64,0.15,0.54,1.08,-0.55,0.02,-0.07,966.83
1.122,-0.60,-0.12,0.64,0.15,0.54,1.08,-0.74,0.83,-0.06,966.83
1.122,-0.60,-0.12,0.64,-0.88,0.50,0.91,-0.74,0.83,-0.06,966.83
1.144,-0.60,-0.12,0.64,-0.88,0.50,0.91,-0.74,0.83,-0.06,966.83
1.185,-0.71,-0.19,0.53,-0.88,0.50,0.91,-0.74,0.83,-0.06,966.83
1.185,-0.71,-0.19,0.53,-0.88,0.50,0.91,-1.07,1.95,-0.07,966.83
1.186,-0.71,-0.19,0.53,-0.61,0.68,1.04,-1.07,1.95,-0.07,966.83
1.211,-0.71,-0.19,0.53,-0.61,0.68,1.04,-1.07,1.95,-0.07,966.83
1.248,-0.84,-0.24,0.43,-0.61,0.68,1.04,-1.07,1.95,-0.07,966.83
1.249,-0.84,-0.24,0.43,-0.61,0.68,1.04,-1.41,2.00,-0.12,966.83
1.249,-0.84,-0.24,0.43,-0.07,0.58,0.85,-1.41,2.00,-0.12,966.83
1.277,-0.84,-0.24,0.43,-0.07,0.58,0.85,-1.41,2.00,-0.12,966.93
1.311,-0.90,-0.25,0.34,-0.07,0.58,0.85,-1.41,2.00,-0.12,966.93
1.312,-0.90,-0.25,0.34,-0.07,0.58,0.85,-1.66,2.05,-0.25,966.93
1.312,-0.90,-0.25,0.34,0.00,0.15,0.43,-1.66,2.05,-0.25,966.93
1.345,-0.90,-0.25,0.34,0.00,0.15,0.43,-1.66,2.05,-0.25,966.93
1.375,-0.81,-0.26,0.26,0.00,0.15,0.43,-1.66,2.05,-0.25,966.93
1.378,-0.81,-0.26,0.26,-1.11,-0.43,0.03,-1.66,2.05,-0.25,966.93
1.378,-0.81,-0.26,0.26,-1.11,-0.43,0.03,-1.80,1.63,-0.55,966.93
1.411,-0.81,-0.26,0.26,-1.11,-0.43,0.03,-1.80,1.63,-0.55,967.01
1.439,-0.91,-0.35,0.13,-1.11,-0.43,0.03,-1.80,1.63,-0.55,967.01
1.441,-0.91,-0.35,0.13,-1.11,-0.43,0.03,-1.77,1.45,-1.05,967.01
1.442,-0.91,-0.35,0.13,-0.15,-0.30,0.02,-1.77,1.45,-1.05,967.01
1.478,-0.91,-0.35,0.13,-0.15,-0.30,0.02,-1.77,1.45,-1.05,967.01
1.51,-0.94,-0.46,0.19,-0.15,-0.30,0.02,-1.77,1.45,-1.05,967.01
1.511,-0.94,-0.46,0.19,-0.15,-0.30,0.02,-1.54,-0.34,-1.32,967.01
1.512,-0.94,-0.46,0.19,0.54,-0.08,-0.82,-1.54,-0.34,-1.32,967.01
1.545,-0.94,-0.46,0.19,0.54,-0.08,-0.82,-1.54,-0.34,-1.32,966.98
1.565,-0.95,-0.59,0.25,0.54,-0.08,-0.82,-1.54,-0.34,-1.32,966.98
1.566,-0.95,-0.59,0.25,0.54,-0.08,-0.82,-1.14,-0.35,-1.28,966.98
1.566,-0.95,-0.59,0.25,1.00,0.46,-1.63,-1.14,-0.35,-1.28,966.98
1.612,-0.95,-0.59,0.25,1.00,0.46,-1.63,-1.14,-0.35,-1.28,966.98
1.629,-0.89,-0.62,0.32,1.00,0.46,-1.63,-1.14,-0.35,-1.28,966.98
1.63,-0.89,-0.62,0.32,1.00,0.46,-1.63,-0.67,-0.81,-1.07,966.98
1.631,-0.89,-0.62,0.32,0.85,0.20,-2.16,-0.67,-0.81,-1.07,966.98
1.678,-0.89,-0.62,0.32,0.85,0.20,-2.16,-0.67,-0.81,-1.07,966.78
1.692,-0.88,-0.65,0.32,0.85,0.20,-2.16,-0.67,-0.81,-1.07,966.78
1.693,-0.88,-0.65,0.32,0.85,0.20,-2.16,-0.25,-0.35,-0.78,966.78
1.693,-0.88,-0.65,0.32,1.11,0.08,-2.02,-0.25,-0.35,-0.78,966.78
1.745,-0.88,-0.65,0.32,1.11,0.08,-2.02,-0.25,-0.35,-0.78,966.78
1.755,-0.82,-0.61,0.29,1.11,0.08,-2.02,-0.25,-0.35,-0.78,966.78
1.757,-0.82,-0.61,0.29,1.11,0.08,-2.02,0.03,-0.26,-0.59,966.78
1.757,-0.82,-0.61,0.29,0.81,-0.60,-1.57,0.03,-0.26,-0.59,966.78
1.812,-0.82,-0.61,0.29,0.81,-0.60,-1.57,0.03,-0.26,-0.59,966.78
1.818,-0.85,-0.66,0.22,0.81,-0.60,-1.57,0.03,-0.26,-0.59,966.78
1.819,-0.85,-0.66,0.22,0.81,-0.60,-1.57,0.10,-0.46,-0.37,966.78
1.819,-0.85,-0.66,0.22,1.26,-0.27,-0.72,0.10,-0.46,-0.37,966.78
1.878,-0.85,-0.66,0.22,1.26,-0.27,-0.72,0.10,-0.46,-0.37,966.61
1.881,-0.82,-0.72,0.26,1.26,-0.27,-0.72,0.10,-0.46,-0.37,966.61
1.881,-0.82,-0.72,0.26,1.26,-0.27,-0.72,0.07,-0.71,-0.23,966.61
1.882,-0.82,-0.72,0.26,1.18,0.20,-0.70,0.07,-0.71,-0.23,966.61
1.948,-0.82,-0.72,0.26,1.18,0.20,-0.70,0.07,-0.71,-0.23,966.61
1.949,-0.97,-0.88,0.37,1.18,0.20,-0.70,0.07,-0.71,-0.23,966.61
1.949,-0.97,-0.88,0.37,1.18,0.20,-0.70,0.02,-0.57,0.41,966.61
1.95,-0.97,-0.88,0.37,2.50,1.89,-1.53,0.02,-0.57,0.41,966.61
2.009,-1.03,-0.85,0.39,2.50,1.89,-1.53,0.02,-0.57,0.41,966.61
2.011,-1.03,-0.85,0.39,2.50,1.89,-1.53,0.87,0.12,1.15,966.61
2.012,-1.03,-0.85,0.39,2.65,2.26,-1.46,0.87,0.12,1.15,966.61
2.012,-1.03,-0.85,0.39,2.65,2.26,-1.46,0.87,0.12,1.15,966.83
2.072,-0.73,-0.52,0.35,2.65,2.26,-1.46,0.87,0.12,1.15,966.83
2.073,-0.73,-0.52,0.35,2.65,2.26,-1.46,1.59,-0.34,0.98,966.83
2.073,-0.73,-0.52,0.35,-0.53,-0.29,-0.33,1.59,-0.34,0.98,966.83
2.077,-0.73,-0.52,0.35,-0.53,-0.29,-0.33,1.59,-0.34,0.98,966.83
2.135,-0.65,-0.30,0.39,-0.53,-0.29,-0.33,1.59,-0.34,0.98,966.83
2.137,-0.65,-0.30,0.39,-0.53,-0.29,-0.33,1.60,1.09,0.90,966.83
2.138,-0.65,-0.30,0.39,-1.83,-1.63,-0.75,1.60,1.09,0.90,966.83
2.144,-0.65,-0.30,0.39,-1.83,-1.63,-0.75,1.60,1.09,0.90,966.79
2.199,-0.91,-0.28,0.21,-1.83,-1.63,-0.75,1.60,1.09,0.90,966.79
2.201,-0.91,-0.28,0.21,-1.83,-1.63,-0.75,1.09,1.75,1.11,966.79
2.201,-0.91,-0.28,0.21,0.13,-1.08,0.40,1.09,1.75,1.11,966.79
2.211,-0.91,-0.28,0.21,0.13,-1.08,0.40,1.09,1.75,1.11,966.79
2.262,-0.90,-0.33,0.20,0.13,-1.08,0.40,1.09,1.75,1.11,966.79
2.262,-0.90,-0.33,0.20,0.13,-1.08,0.40,0.95,1.70,1.21,966.79
2.263,-0.90,-0.33,0.20,-0.42,0.24,-0.20,0.95,1.70,1.21,966.79
2.278,-0.90,-0.33,0.20,-0.42,0.24,-0.20,0.95,1.70,1.21,966.79
2.325,-0.99,-0.31,-0.06,-0.42,0.24,-0.20,0.95,1.70,1.21,966.79
2.327,-0.99,-0.31,-0.06,-0.42,0.24,-0.20,0.73,2.09,1.30,966.79
2.327,-0.99,-0.31,-0.06,0.08,0.86,1.13,0.73,2.09,1.30,966.79
2.345,-0.99,-0.31,-0.06,0.08,0.86,1.13,0.73,2.09,1.30,966.72
2.389,-0.89,-0.24,-0.12,0.08,0.86,1.13,0.73,2.09,1.30,966.72
2.39,-0.89,-0.24,-0.12,0.08,0.86,1.13,0.25,1.13,1.15,966.72
2.391,-0.89,-0.24,-0.12,-1.04,0.91,1.02,0.25,1.13,1.15,966.72
2.412,-0.89,-0.24,-0.12,-1.04,0.91,1.02,0.25,1.13,1.15,966.72
2.465,-0.90,-0.27,-0.10,-1.04,0.91,1.02,0.25,1.13,1.15,966.72
2.466,-0.90,-0.27,-0.10,-1.04,0.91,1.02,-0.03,0.75,0.95,966.72
2.467,-0.90,-0.27,-0.10,-0.93,1.83,0.41,-0.03,0.75,0.95,966.72
2.487,-0.90,-0.27,-0.10,-0.93,1.83,0.41,-0.03,0.75,0.95,966.69
2.515,-0.87,-0.21,-0.17,-0.93,1.83,0.41,-0.03,0.75,0.95,966.69
2.516,-0.87,-0.21,-0.17,-0.93,1.83,0.41,-0.21,0.43,0.27,966.69
2.516,-0.87,-0.21,-0.17,-1.30,1.39,0.77,-0.21,0.43,0.27,966.69
2.545,-0.87,-0.21,-0.17,-1.30,1.39,0.77,-0.21,0.43,0.27,966.69
2.579,-0.91,-0.14,-0.04,-1.30,1.39,0.77,-0.21,0.43,0.27,966.69
2.58,-0.91,-0.14,-0.04,-1.30,1.39,0.77,-0.11,-0.23,0.45,966.69
2.58,-0.91,-0.14,-0.04,-0.88,1.02,-0.35,-0.11,-0.23,0.45,966.69
2.612,-0.91,-0.14,-0.04,-0.88,1.02,-0.35,-0.11,-0.23,0.45,966.72
2.642,-0.91,-0.14,-0.04,-0.50,0.45,-0.66,-0.11,-0.23,0.45,966.72
2.642,-0.95,-0.09,-0.03,-0.50,0.45,-0.66,-0.11,-0.23,0.45,966.72
2.643,-0.95,-0.09,-0.03,-0.50,0.45,-0.66,0.13,0.36,-0.07,966.72
2.679,-0.95,-0.09,-0.03,-0.50,0.45,-0.66,0.13,0.36,-0.07,966.72
2.713,-0.96,-0.04,-0.12,-0.50,0.45,-0.66,0.13,0.36,-0.07,966.72
2.714,-0.96,-0.04,-0.12,-0.50,0.45,-0.66,0.26,0.59,-0.18,966.72
2.715,-0.96,-0.04,-0.12,-0.34,-0.18,-0.10,0.26,0.59,-0.18,966.72
2.747,-0.96,-0.04,-0.12,-0.34,-0.18,-0.10,0.26,0.59,-0.18,966.71
2.768,-0.99,-0.03,-0.22,-0.34,-0.18,-0.10,0.26,0.59,-0.18,966.71
2.769,-0.99,-0.03,-0.22,-0.34,-0.18,-0.10,0.16,0.30,0.14,966.71
2.77,-0.99,-0.03,-0.22,-0.03,-0.20,0.64,0.16,0.30,0.14,966.71
2.812,-0.99,-0.03,-0.22,-0.03,-0.20,0.64,0.16,0.30,0.14,966.71
2.832,-0.97,-0.02,-0.19,-0.03,-0.20,0.64,0.16,0.30,0.14,966.71
2.833,-0.97,-0.02,-0.19,-0.18,-0.29,0.31,0.16,0.30,0.14,966.71
2.834,-0.97,-0.02,-0.19,-0.18,-0.29,0.31,0.10,0.08,-0.01,966.71
2.878,-0.97,-0.02,-0.19,-0.18,-0.29,0.31,0.10,0.08,-0.01,966.71
2.896,-0.99,-0.02,-0.21,-0.18,-0.29,0.31,0.10,0.08,-0.01,966.71
2.897,-0.99,-0.02,-0.21,0.00,-0.25,0.46,0.10,0.08,-0.01,966.71
2.897,-0.99,-0.02,-0.21,0.00,-0.25,0.46,0.05,0.02,0.03,966.71
2.945,-0.99,-0.02,-0.21,0.00,-0.25,0.46,0.05,0.02,0.03,966.67
2.959,-0.99,-0.05,-0.17,0.00,-0.25,0.46,0.05,0.02,0.03,966.67
2.96,-0.99,-0.05,-0.17,0.00,-0.25,0.46,0.07,-0.09,-0.06,966.67
2.961,-0.99,-0.05,-0.17,-0.00,0.01,0.14,0.07,-0.09,-0.06,966.67
3.012,-0.99,-0.05,-0.17,-0.00,0.01,0.14,0.07,-0.09,-0.06,966.67
3.022,-0.93,-0.06,-0.16,-0.00,0.01,0.14,0.07,-0.09,-0.06,966.67
3.023,-0.93,-0.06,-0.16,-0.00,0.01,0.14,0.12,-0.12,-0.23,966.67
3.023,-0.93,-0.06,-0.16,-0.61,-0.03,0.08,0.12,-0.12,-0.23,966.67
3.08,-0.93,-0.06,-0.16,-0.61,-0.03,0.08,0.12,-0.12,-0.23,966.59
3.085,-0.98,-0.09,-0.15,-0.61,-0.03,0.08,0.12,-0.12,-0.23,966.59
3.086,-0.98,-0.09,-0.15,-0.61,-0.03,0.08,0.09,-0.15,-0.51,966.59
3.087,-0.98,-0.09,-0.15,-0.10,-0.14,0.08,0.09,-0.15,-0.51,966.59
3.146,-0.98,-0.09,-0.15,-0.10,-0.14,0.08,0.09,-0.15,-0.51,966.59
3.148,-1.02,-0.08,-0.17,-0.10,-0.14,0.08,0.09,-0.15,-0.51,966.59
3.149,-1.02,-0.08,-0.17,-0.10,-0.14,0.08,0.14,-0.02,-0.11,966.59
3.149,-1.02,-0.08,-0.17,0.29,-0.27,0.36,0.14,-0.02,-0.11,966.59
3.212,-1.00,-0.07,-0.19,0.29,-0.27,0.36,0.14,-0.02,-0.11,966.59
3.214,-1.00,-0.07,-0.19,0.05,-0.44,0.65,0.14,-0.02,-0.11,966.59
3.216,-1.00,-0.07,-0.19,0.05,-0.44,0.65,0.13,-0.28,-0.07,966.59
3.217,-1.00,-0.07,-0.19,0.05,-0.44,0.65,0.13,-0.28,-0.07,966.58
3.278,-0.98,-0.09,-0.07,0.05,-0.44,0.65,0.13,-0.28,-0.07,966.58
3.279,-0.98,-0.09,-0.07,-0.08,-0.29,-0.37,0.13,-0.28,-0.07,966.58
3.28,-0.98,-0.09,-0.07,-0.08,-0.29,-0.37,0.13,-0.11,0.03,966.58
3.281,-0.98,-0.09,-0.07,-0.08,-0.29,-0.37,0.13,-0.11,0.03,966.58
3.34,-0.98,-0.09,-0.07,1.07,-0.37,1.13,0.13,-0.11,0.03,966.58
3.342,-1.10,-0.05,-0.24,1.07,-0.37,1.13,0.13,-0.11,0.03,966.58
3.343,-1.10,-0.05,-0.24,1.07,-0.37,1.13,-0.15,0.17,0.42,966.58
3.345,-1.10,-0.05,-0.24,1.07,-0.37,1.13,-0.15,0.17,0.42,966.58
3.404,-0.99,-0.13,-0.06,1.07,-0.37,1.13,-0.15,0.17,0.42,966.58
3.405,-0.99,-0.13,-0.06,-0.01,0.70,-0.61,-0.15,0.17,0.42,966.58
3.405,-0.99,-0.13,-0.06,-0.01,0.70,-0.61,-0.22,-0.01,0.52,966.58
3.412,-0.99,-0.13,-0.06,-0.01,0.70,-0.61,-0.22,-0.01,0.52,966.66
3.468,-0.99,-0.13,-0.06,-0.60,1.12,-1.06,-0.22,-0.01,0.52,966.66
3.47,-0.93,-0.13,-0.04,-0.60,1.12,-1.06,-0.22,-0.01,0.52,966.66
3.47,-0.93,-0.13,-0.04,-0.60,1.12,-1.06,-0.05,0.54,0.63,966.66
3.479,-0.93,-0.13,-0.04,-0.60,1.12,-1.06,-0.05,0.54,0.63,966.66
3.528,-0.93,0.03,-0.18,-0.60,1.12,-1.06,-0.05,0.54,0.63,966.66
3.529,-0.93,0.03,-0.18,-0.60,1.12,-1.06,-0.09,1.11,0.59,966.66
3.53,-0.93,0.03,-0.18,-0.50,-0.06,-0.42,-0.09,1.11,0.59,966.66
3.546,-0.93,0.03,-0.18,-0.50,-0.06,-0.42,-0.09,1.11,0.59,966.79
3.592,-0.96,0.02,-0.33,-0.50,-0.06,-0.42,-0.09,1.11,0.59,966.79
3.593,-0.96,0.02,-0.33,-0.50,-0.06,-0.42,-0.05,0.66,0.39,966.79
3.594,-0.96,0.02,-0.33,-0.10,0.29,0.60,-0.05,0.66,0.39,966.79
3.612,-0.96,0.02,-0.33,-0.10,0.29,0.60,-0.05,0.66,0.39,966.79
3.655,-0.97,0.01,-0.32,-0.10,0.29,0.60,-0.05,0.66,0.39,966.79
3.657,-0.97,0.01,-0.32,-0.10,0.29,0.60,0.04,0.07,0.57,966.79
3.659,-0.97,0.01,-0.32,0.06,0.70,0.54,0.04,0.07,0.57,966.79
3.678,-0.97,0.01,-0.32,0.06,0.70,0.54,0.04,0.07,0.57,966.81
3.719,-0.93,0.13,-0.30,0.06,0.70,0.54,0.04,0.07,0.57,966.81
3.72,-0.93,0.13,-0.30,0.06,0.70,0.54,-0.02,0.03,0.63,966.81
3.721,-0.93,0.13,-0.30,-0.24,-0.08,0.32,-0.02,0.03,0.63,966.81
3.745,-0.93,0.13,-0.30,-0.24,-0.08,0.32,-0.02,0.03,0.63,966.81
3.783,-0.90,0.19,-0.27,-0.24,-0.08,0.32,-0.02,0.03,0.63,966.81
3.784,-0.90,0.19,-0.27,-0.24,-0.08,0.32,-0.02,-0.09,0.19,966.81
3.786,-0.90,0.19,-0.27,-0.52,-0.57,0.08,-0.02,-0.09,0.19,966.81
3.812,-0.90,0.19,-0.27,-0.52,-0.57,0.08,-0.02,-0.09,0.19,966.81
3.845,-0.87,0.17,-0.23,-0.52,-0.57,0.08,-0.02,-0.09,0.19,966.81
3.847,-0.87,0.17,-0.23,-0.52,-0.57,0.08,0.07,-0.17,-0.45,966.81
3.848,-0.87,0.17,-0.23,-0.94,-0.58,-0.30,0.07,-0.17,-0.45,966.81
3.878,-0.87,0.17,-0.23,-0.94,-0.58,-0.30,0.07,-0.17,-0.45,966.72
3.917,-1.04,-0.03,-0.29,-0.94,-0.58,-0.30,0.07,-0.17,-0.45,966.72
3.919,-1.04,-0.03,-0.29,-0.94,-0.58,-0.30,0.15,-0.26,-0.90,966.72
3.924,-1.04,-0.03,-0.29,0.62,0.77,0.44,0.15,-0.26,-0.90,966.72
3.946,-1.04,-0.03,-0.29,0.62,0.77,0.44,0.15,-0.26,-0.90,966.72
3.972,-0.94,0.08,-0.28,0.62,0.77,0.44,0.15,-0.26,-0.90,966.72
3.974,-0.94,0.08,-0.28,0.62,0.77,0.44,0.03,-0.58,-0.37,966.72
3.974,-0.94,0.08,-0.28,-0.38,-0.48,0.70,0.03,-0.58,-0.37,966.72
4.012,-0.94,0.08,-0.28,-0.38,-0.48,0.70,0.03,-0.58,-0.37,966.63
4.035,-0.88,-0.03,-0.29,-0.38,-0.48,0.70,0.03,-0.58,-0.37,966.63
4.036,-0.88,-0.03,-0.29,-0.38,-0.48,0.70,-0.10,-0.69,-0.33,966.63
4.036,-0.88,-0.03,-0.29,-1.04,0.33,1.24,-0.10,-0.69,-0.33,966.63
4.079,-0.88,-0.03,-0.29,-1.04,0.33,1.24,-0.10,-0.69,-0.33,966.63
4.098,-1.08,0.12,-0.61,-1.04,0.33,1.24,-0.10,-0.69,-0.33,966.63
4.099,-1.08,0.12,-0.61,-1.04,0.33,1.24,-0.50,-2.04,0.24,966.63
4.099,-1.08,0.12,-0.61,0.76,-0.94,5.43,-0.50,-2.04,0.24,966.63
4.145,-1.08,0.12,-0.61,0.76,-0.94,5.43,-0.50,-2.04,0.24,966.64
4.17,-0.50,-0.33,-0.01,0.76,-0.94,5.43,-0.50,-2.04,0.24,966.64
4.172,-0.50,-0.33,-0.01,0.76,-0.94,5.43,-1.38,-2.25,-0.92,966.64
4.173,-0.50,-0.33,-0.01,-4.91,2.87,1.10,-1.38,-2.25,-0.92,966.64
4.212,-0.50,-0.33,-0.01,-4.91,2.87,1.10,-1.38,-2.25,-0.92,966.64
4.225,-0.51,-0.31,0.04,-4.91,2.87,1.10,-1.38,-2.25,-0.92,966.64
4.225,-0.51,-0.31,0.04,-4.91,2.87,1.10,-1.35,1.33,-1.54,966.64
4.225,-0.51,-0.31,0.04,-4.81,1.70,-0.20,-1.35,1.33,-1.54,966.64
4.279,-0.51,-0.31,0.04,-4.81,1.70,-0.20,-1.35,1.33,-1.54,966.68
4.288,-0.70,-0.34,-0.01,-4.81,1.70,-0.20,-1.35,1.33,-1.54,966.68
4.289,-0.70,-0.34,-0.01,-4.81,1.70,-0.20,-1.05,1.09,-2.44,966.68
4.29,-0.70,-0.34,-0.01,-2.59,0.57,-0.49,-1.05,1.09,-2.44,966.68
4.346,-0.70,-0.34,-0.01,-2.59,0.57,-0.49,-1.05,1.09,-2.44,966.68
4.351,-0.93,-0.52,0.09,-2.59,0.57,-0.49,-1.05,1.09,-2.44,966.68
4.351,-0.93,-0.52,0.09,-2.59,0.57,-0.49,-0.61,0.66,-2.84,966.68
4.352,-0.93,-0.52,0.09,0.38,0.74,-1.99,-0.61,0.66,-2.84,966.68
4.412,-0.93,-0.52,0.09,0.38,0.74,-1.99,-0.61,0.66,-2.84,966.68
4.415,-1.09,-0.72,0.15,0.38,0.74,-1.99,-0.61,0.66,-2.84,966.68
4.416,-1.09,-0.72,0.15,0.38,0.74,-1.99,0.09,0.22,-2.60,966.68
4.417,-1.09,-0.72,0.15,2.73,1.27,-2.67,0.09,0.22,-2.60,966.68
4.479,-1.07,-0.65,-0.03,2.73,1.27,-2.67,0.09,0.22,-2.60,966.68
4.48,-1.07,-0.65,-0.03,2.73,1.27,-2.67,0.61,0.58,-1.82,966.68
4.48,-1.07,-0.65,-0.03,3.29,-0.35,-0.92,0.61,0.58,-1.82,966.68
4.481,-1.07,-0.65,-0.03,3.29,-0.35,-0.92,0.61,0.58,-1.82,966.62
4.543,-1.25,-0.71,-0.22,3.29,-0.35,-0.92,0.61,0.58,-1.82,966.62
