time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.527,-0.49,0.25,0.75,-0.60,0.49,0.34,0.03,0.50,-0.44,949.44
0.553,-0.57,0.24,0.76,-0.60,0.49,0.34,0.03,0.50,-0.44,949.44
0.553,-0.57,0.24,0.76,-0.38,0.42,-0.05,0.03,0.50,-0.44,949.44
0.562,-0.57,0.24,0.76,-0.38,0.42,-0.05,0.04,0.96,-0.70,949.44
0.594,-0.57,0.24,0.76,-0.38,0.42,-0.05,0.04,0.96,-0.70,949.44
0.616,-0.65,0.07,0.57,-0.38,0.42,-0.05,0.04,0.96,-0.70,949.44
0.616,-0.65,0.07,0.57,-0.52,1.75,1.14,0.04,0.96,-0.70,949.44
0.625,-0.65,0.07,0.57,-0.52,1.75,1.14,0.05,1.97,-0.99,949.44
0.661,-0.65,0.07,0.57,-0.52,1.75,1.14,0.05,1.97,-0.99,949.44
0.679,-0.84,0.08,0.60,-0.52,1.75,1.14,0.05,1.97,-0.99,949.44
0.679,-0.84,0.08,0.60,0.24,1.08,-0.43,0.05,1.97,-0.99,949.44
0.689,-0.84,0.08,0.60,0.24,1.08,-0.43,0.11,2.60,-1.29,949.44
0.727,-0.84,0.08,0.60,0.24,1.08,-0.43,0.11,2.60,-1.29,949.37
0.742,-0.83,0.02,0.52,0.24,1.08,-0.43,0.11,2.60,-1.29,949.37
0.743,-0.83,0.02,0.52,-0.49,1.01,-0.44,0.11,2.60,-1.29,949.37
0.755,-0.83,0.02,0.52,-0.49,1.01,-0.44,0.43,1.17,-1.43,949.37
0.794,-0.83,0.02,0.52,-0.49,1.01,-0.44,0.43,1.17,-1.43,949.37
0.806,-0.85,0.08,0.39,-0.49,1.01,-0.44,0.43,1.17,-1.43,949.37
0.806,-0.85,0.08,0.39,-0.81,-0.29,-0.16,0.43,1.17,-1.43,949.37
0.815,-0.85,0.08,0.39,-0.81,-0.29,-0.16,0.38,1.71,-1.60,949.37
0.861,-0.85,0.08,0.39,-0.81,-0.29,-0.16,0.38,1.71,-1.60,949.30
0.87,-1.12,-0.06,0.06,-0.81,-0.29,-0.16,0.38,1.71,-1.60,949.30
0.87,-1.12,-0.06,0.06,1.78,0.29,2.90,0.38,1.71,-1.60,949.30
0.879,-1.12,-0.06,0.06,1.78,0.29,2.90,-0.13,-0.12,-1.14,949.30
0.928,-1.12,-0.06,0.06,1.78,0.29,2.90,-0.13,-0.12,-1.14,949.30
0.932,-0.96,-0.14,0.21,1.78,0.29,2.90,-0.13,-0.12,-1.14,949.30
0.932,-0.96,-0.14,0.21,0.25,0.57,1.63,-0.13,-0.12,-1.14,949.30
0.942,-0.96,-0.14,0.21,0.25,0.57,1.63,-0.62,-0.23,-0.59,949.30
0.995,-0.96,-0.14,0.21,0.25,0.57,1.63,-0.62,-0.23,-0.59,949.22
0.996,-1.03,-0.15,0.42,0.25,0.57,1.63,-0.62,-0.23,-0.59,949.22
0.996,-1.03,-0.15,0.42,0.93,0.33,-0.59,-0.62,-0.23,-0.59,949.22
1.005,-1.03,-0.15,0.42,0.93,0.33,-0.59,-0.61,0.25,-0.23,949.22
1.059,-0.90,-0.10,0.26,0.93,0.33,-0.59,-0.61,0.25,-0.23,949.22
1.06,-0.90,-0.10,0.26,-0.33,-0.43,0.76,-0.61,0.25,-0.23,949.22
1.061,-0.90,-0.10,0.26,-0.33,-0.43,0.76,-0.61,0.25,-0.23,949.22
1.069,-0.90,-0.10,0.26,-0.33,-0.43,0.76,-0.46,0.13,-0.25,949.22
1.123,-0.96,-0.12,0.32,-0.33,-0.43,0.76,-0.46,0.13,-0.25,949.22
1.123,-0.96,-0.12,0.32,0.33,-0.46,0.36,-0.46,0.13,-0.25,949.22
1.128,-0.96,-0.12,0.32,0.33,-0.46,0.36,-0.46,0.13,-0.25,949.22
1.132,-0.96,-0.12,0.32,0.33,-0.46,0.36,-0.49,-0.12,-0.25,949.22
1.186,-0.91,-0.25,0.19,0.33,-0.46,0.36,-0.49,-0.12,-0.25,949.22
1.186,-0.91,-0.25,0.19,-0.18,0.50,1.48,-0.49,-0.12,-0.25,949.22
1.194,-0.91,-0.25,0.19,-0.18,0.50,1.48,-0.49,-0.12,-0.25,949.18
1.195,-0.91,-0.25,0.19,-0.18,0.50,1.48,-0.61,-0.07,-0.40,949.18
1.249,-0.98,-0.34,0.11,-0.18,0.50,1.48,-0.61,-0.07,-0.40,949.18
1.25,-0.98,-0.34,0.11,0.69,1.01,2.50,-0.61,-0.07,-0.40,949.18
1.26,-0.98,-0.34,0.11,0.69,1.01,2.50,-1.04,-0.65,-0.36,949.18
1.261,-0.98,-0.34,0.11,0.69,1.01,2.50,-1.04,-0.65,-0.36,949.18
1.313,-0.80,-0.48,0.05,0.69,1.01,2.50,-1.04,-0.65,-0.36,949.18
1.313,-0.80,-0.48,0.05,-0.98,1.91,3.02,-1.04,-0.65,-0.36,949.18
1.322,-0.80,-0.48,0.05,-0.98,1.91,3.02,-1.62,-0.14,-0.22,949.18
1.328,-0.80,-0.48,0.05,-0.98,1.91,3.02,-1.62,-0.14,-0.22,949.22
1.376,-0.85,-0.54,0.18,-0.98,1.91,3.02,-1.62,-0.14,-0.22,949.22
1.376,-0.85,-0.54,0.18,-0.51,1.89,1.04,-1.62,-0.14,-0.22,949.22
1.385,-0.85,-0.54,0.18,-0.51,1.89,1.04,-2.23,0.41,-0.44,949.22
1.394,-0.85,-0.54,0.18,-0.51,1.89,1.04,-2.23,0.41,-0.44,949.22
1.439,-0.72,-0.59,0.22,-0.51,1.89,1.04,-2.23,0.41,-0.44,949.22
1.44,-0.72,-0.59,0.22,-1.57,1.62,0.22,-2.23,0.41,-0.44,949.22
1.449,-0.72,-0.59,0.22,-1.57,1.62,0.22,-2.65,-0.38,-0.60,949.22
1.461,-0.72,-0.59,0.22,-1.57,1.62,0.22,-2.65,-0.38,-0.60,949.26
1.503,-0.65,-0.54,0.28,-1.57,1.62,0.22,-2.65,-0.38,-0.60,949.26
1.504,-0.65,-0.54,0.28,-2.02,0.40,-1.07,-2.65,-0.38,-0.60,949.26
1.513,-0.65,-0.54,0.28,-2.02,0.40,-1.07,-2.35,-0.10,-0.84,949.26
1.529,-0.65,-0.54,0.28,-2.02,0.40,-1.07,-2.35,-0.10,-0.84,949.26
1.568,-0.65,-0.54,0.28,-0.93,0.34,-1.17,-2.35,-0.10,-0.84,949.26
1.569,-0.72,-0.61,0.26,-0.93,0.34,-1.17,-2.35,-0.10,-0.84,949.26
1.578,-0.72,-0.61,0.26,-0.93,0.34,-1.17,-1.97,-0.74,-0.95,949.26
1.597,-0.72,-0.61,0.26,-0.93,0.34,-1.17,-1.97,-0.74,-0.95,949.34
1.63,-0.78,-0.75,0.21,-0.93,0.34,-1.17,-1.97,-0.74,-0.95,949.34
1.632,-0.78,-0.75,0.21,0.06,1.12,-0.85,-1.97,-0.74,-0.95,949.34
1.639,-0.78,-0.75,0.21,0.06,1.12,-0.85,-1.86,-1.15,-0.92,949.34
1.662,-0.78,-0.75,0.21,0.06,1.12,-0.85,-1.86,-1.15,-0.92,949.34
1.696,-0.64,-0.75,0.23,0.06,1.12,-0.85,-1.86,-1.15,-0.92,949.34
1.697,-0.64,-0.75,0.23,-0.87,0.61,-1.41,-1.86,-1.15,-0.92,949.34
1.702,-0.64,-0.75,0.23,-0.87,0.61,-1.41,-1.61,-0.34,-0.92,949.34
1.728,-0.64,-0.75,0.23,-0.87,0.61,-1.41,-1.61,-0.34,-0.92,949.34
1.756,-0.70,-0.82,0.25,-0.87,0.61,-1.41,-1.61,-0.34,-0.92,949.34
1.757,-0.70,-0.82,0.25,0.16,0.75,-2.27,-1.61,-0.34,-0.92,949.34
1.766,-0.70,-0.82,0.25,0.16,0.75,-2.27,-1.14,0.22,-1.08,949.34
1.795,-0.70,-0.82,0.25,0.16,0.75,-2.27,-1.14,0.22,-1.08,949.42
1.82,-0.76,-0.93,0.12,0.16,0.75,-2.27,-1.14,0.22,-1.08,949.42
1.821,-0.76,-0.93,0.12,1.13,1.46,-1.19,-1.14,0.22,-1.08,949.42
1.83,-0.76,-0.93,0.12,1.13,1.46,-1.19,-0.65,-0.46,-0.80,949.42
1.861,-0.76,-0.93,0.12,1.13,1.46,-1.19,-0.65,-0.46,-0.80,949.42
1.883,-0.82,-0.92,0.01,1.13,1.46,-1.19,-0.65,-0.46,-0.80,949.42
1.885,-0.82,-0.92,0.01,1.99,1.25,-0.06,-0.65,-0.46,-0.80,949.42
1.892,-0.82,-0.92,0.01,1.99,1.25,-0.06,-0.32,-0.72,-0.35,949.42
1.928,-0.82,-0.92,0.01,1.99,1.25,-0.06,-0.32,-0.72,-0.35,949.47
1.946,-0.86,-0.89,-0.08,1.99,1.25,-0.06,-0.32,-0.72,-0.35,949.47
1.947,-0.86,-0.89,-0.08,2.28,0.93,1.17,-0.32,-0.72,-0.35,949.47
1.962,-0.86,-0.89,-0.08,2.28,0.93,1.17,-0.02,-0.97,0.19,949.47
1.995,-0.86,-0.89,-0.08,2.28,0.93,1.17,-0.02,-0.97,0.19,949.47
2.009,-0.94,-0.83,-0.16,2.28,0.93,1.17,-0.02,-0.97,0.19,949.47
2.01,-0.94,-0.83,-0.16,2.84,0.58,2.25,-0.02,-0.97,0.19,949.47
2.02,-0.94,-0.83,-0.16,2.84,0.58,2.25,-0.15,-1.01,0.58,949.47
2.062,-0.94,-0.83,-0.16,2.84,0.58,2.25,-0.15,-1.01,0.58,949.48
2.074,-0.85,-0.70,-0.04,2.84,0.58,2.25,-0.15,-1.01,0.58,949.48
2.076,-0.85,-0.70,-0.04,1.67,-0.40,1.26,-0.15,-1.01,0.58,949.48
2.082,-0.85,-0.70,-0.04,1.67,-0.40,1.26,-0.12,-0.66,0.80,949.48
2.129,-0.85,-0.70,-0.04,1.67,-0.40,1.26,-0.12,-0.66,0.80,949.48
2.136,-0.03,-0.55,0.32,1.67,-0.40,1.26,-0.12,-0.66,0.80,949.48
2.137,-0.03,-0.55,0.32,-6.31,-1.91,-2.04,-0.12,-0.66,0.80,949.48
2.146,-0.03,-0.55,0.32,-6.31,-1.91,-2.04,0.09,0.16,-0.29,949.48
2.196,-0.03,-0.55,0.32,-6.31,-1.91,-2.04,0.09,0.16,-0.29,949.48
2.2,-0.03,-0.55,0.32,0.89,-0.98,-0.02,0.09,0.16,-0.29,949.48
2.201,-0.76,-0.65,0.06,0.89,-0.98,-0.02,0.09,0.16,-0.29,949.48
2.21,-0.76,-0.65,0.06,0.89,-0.98,-0.02,0.25,1.23,-0.29,949.48
2.27,-0.76,-0.65,0.06,1.61,-0.63,1.90,0.25,1.23,-0.29,949.48
2.272,-0.76,-0.65,0.06,1.61,-0.63,1.90,0.25,1.23,-0.29,949.41
2.273,-0.83,-0.68,-0.09,1.61,-0.63,1.90,0.25,1.23,-0.29,949.41
2.274,-0.83,-0.68,-0.09,1.61,-0.63,1.90,-0.18,-1.89,0.24,949.41
2.327,-0.66,-0.72,0.08,1.61,-0.63,1.90,-0.18,-1.89,0.24,949.41
2.329,-0.66,-0.72,0.08,-0.06,-0.16,0.89,-0.18,-1.89,0.24,949.41
2.33,-0.66,-0.72,0.08,-0.06,-0.16,0.89,-0.18,-1.89,0.24,949.41
2.336,-0.66,-0.72,0.08,-0.06,-0.16,0.89,-0.06,-1.18,0.33,949.41
2.39,-0.62,-0.54,0.12,-0.06,-0.16,0.89,-0.06,-1.18,0.33,949.41
2.392,-0.62,-0.54,0.12,-0.53,-1.84,0.67,-0.06,-1.18,0.33,949.41
2.395,-0.62,-0.54,0.12,-0.53,-1.84,0.67,-0.06,-1.18,0.33,949.41
2.4,-0.62,-0.54,0.12,-0.53,-1.84,0.67,-0.01,-0.26,0.09,949.41
2.456,-0.60,-0.58,0.26,-0.53,-1.84,0.67,-0.01,-0.26,0.09,949.41
2.458,-0.60,-0.58,0.26,-0.67,-1.49,-0.85,-0.01,-0.26,0.09,949.41
2.462,-0.60,-0.58,0.26,-0.67,-1.49,-0.85,-0.01,-0.26,0.09,949.41
2.465,-0.60,-0.58,0.26,-0.67,-1.49,-0.85,-0.07,0.48,-0.14,949.41
2.517,-0.60,-0.58,0.26,-0.63,-0.94,-1.79,-0.07,0.48,-0.14,949.41
2.518,-0.60,-0.65,0.31,-0.63,-0.94,-1.79,-0.07,0.48,-0.14,949.41
2.527,-0.60,-0.65,0.31,-0.63,-0.94,-1.79,0.17,1.30,-0.56,949.41
2.529,-0.60,-0.65,0.31,-0.63,-0.94,-1.79,0.17,1.30,-0.56,949.39
2.58,-0.74,-0.64,0.24,-0.63,-0.94,-1.79,0.17,1.30,-0.56,949.39
2.582,-0.74,-0.64,0.24,0.90,-1.30,-1.61,0.17,1.30,-0.56,949.39
2.589,-0.74,-0.64,0.24,0.90,-1.30,-1.61,0.44,1.66,-0.54,949.39
2.595,-0.74,-0.64,0.24,0.90,-1.30,-1.61,0.44,1.66,-0.54,949.39
2.649,-0.69,-0.62,0.13,0.90,-1.30,-1.61,0.44,1.66,-0.54,949.39
2.651,-0.69,-0.62,0.13,0.62,-1.58,-0.55,0.44,1.66,-0.54,949.39
2.653,-0.69,-0.62,0.13,0.62,-1.58,-0.55,0.76,0.64,-0.26,949.39
2.664,-0.69,-0.62,0.13,0.62,-1.58,-0.55,0.76,0.64,-0.26,949.48
2.707,-0.76,-0.88,0.03,0.62,-1.58,-0.55,0.76,0.64,-0.26,949.48
2.708,-0.76,-0.88,0.03,1.27,0.96,0.66,0.76,0.64,-0.26,949.48
2.715,-0.76,-0.88,0.03,1.27,0.96,0.66,0.44,-0.05,-0.05,949.48
2.731,-0.76,-0.88,0.03,1.27,0.96,0.66,0.44,-0.05,-0.05,949.48
2.77,-0.76,-0.88,0.01,1.27,0.96,0.66,0.44,-0.05,-0.05,949.48
2.772,-0.76,-0.88,0.01,1.45,0.91,1.07,0.44,-0.05,-0.05,949.48
2.779,-0.76,-0.88,0.01,1.45,0.91,1.07,-0.16,-0.76,-0.23,949.48
2.798,-0.76,-0.88,0.01,1.45,0.91,1.07,-0.16,-0.76,-0.23,949.48
2.833,-0.67,-0.75,0.03,1.45,0.91,1.07,-0.16,-0.76,-0.23,949.48
2.834,-0.67,-0.75,0.03,0.70,-0.54,1.07,-0.16,-0.76,-0.23,949.48
2.842,-0.67,-0.75,0.03,0.70,-0.54,1.07,-0.18,-0.66,-0.22,949.48
2.863,-0.67,-0.75,0.03,0.70,-0.54,1.07,-0.18,-0.66,-0.22,949.66
2.896,-0.64,-0.80,0.01,0.70,-0.54,1.07,-0.18,-0.66,-0.22,949.66
2.898,-0.64,-0.80,0.01,0.52,-0.15,1.19,-0.18,-0.66,-0.22,949.66
2.905,-0.64,-0.80,0.01,0.52,-0.15,1.19,-0.22,-0.06,-0.21,949.66
2.931,-0.64,-0.80,0.01,0.52,-0.15,1.19,-0.22,-0.06,-0.21,949.66
2.96,-0.64,-0.81,0.01,0.52,-0.15,1.19,-0.22,-0.06,-0.21,949.66
2.961,-0.64,-0.81,0.01,0.59,-0.11,1.19,-0.22,-0.06,-0.21,949.66
2.969,-0.64,-0.81,0.01,0.59,-0.11,1.19,-0.02,-0.04,-0.20,949.66
2.995,-0.64,-0.81,0.01,0.59,-0.11,1.19,-0.02,-0.04,-0.20,949.80
3.023,-0.82,-0.90,0.03,0.59,-0.11,1.19,-0.02,-0.04,-0.20,949.80
3.024,-0.82,-0.90,0.03,2.44,0.78,1.08,-0.02,-0.04,-0.20,949.80
3.034,-0.82,-0.90,0.03,2.44,0.78,1.08,0.23,-0.03,-0.05,949.80
3.063,-0.82,-0.90,0.03,2.44,0.78,1.08,0.23,-0.03,-0.05,949.80
3.086,-1.29,-0.95,-0.02,2.44,0.78,1.08,0.23,-0.03,-0.05,949.80
3.088,-1.29,-0.95,-0.02,6.74,1.46,1.57,0.23,-0.03,-0.05,949.80
3.095,-1.29,-0.95,-0.02,6.74,1.46,1.57,0.55,0.77,0.69,949.80
3.129,-1.29,-0.95,-0.02,6.74,1.46,1.57,0.55,0.77,0.69,949.87
3.149,-1.51,-1.33,0.13,6.74,1.46,1.57,0.55,0.77,0.69,949.87
3.15,-1.51,-1.33,0.13,8.17,5.86,0.31,0.55,0.77,0.69,949.87
3.162,-1.51,-1.33,0.13,8.17,5.86,0.31,0.99,0.69,1.75,949.87
3.195,-1.51,-1.33,0.13,8.17,5.86,0.31,0.99,0.69,1.75,949.87
3.213,-1.53,-1.64,0.16,8.17,5.86,0.31,0.99,0.69,1.75,949.87
3.214,-1.53,-1.64,0.16,7.19,10.28,0.30,0.99,0.69,1.75,949.87
3.222,-1.53,-1.64,0.16,7.19,10.28,0.30,1.45,0.38,3.07,949.87
3.262,-1.53,-1.64,0.16,7.19,10.28,0.30,1.45,0.38,3.07,949.87
3.276,-1.38,-1.72,0.21,7.19,10.28,0.30,1.45,0.38,3.07,949.87
3.277,-1.38,-1.72,0.21,4.43,13.54,-0.33,1.45,0.38,3.07,949.87
3.285,-1.38,-1.72,0.21,4.43,13.54,-0.33,1.73,1.31,4.47,949.87
3.329,-1.38,-1.72,0.21,4.43,13.54,-0.33,1.73,1.31,4.47,949.93
3.339,-1.03,-1.56,0.29,4.43,13.54,-0.33,1.73,1.31,4.47,949.93
3.339,-1.03,-1.56,0.29,0.30,15.25,-1.69,1.73,1.31,4.47,949.93
3.348,-1.03,-1.56,0.29,0.30,15.25,-1.69,1.63,1.60,5.48,949.93
3.396,-1.03,-1.56,0.29,0.30,15.25,-1.69,1.63,1.60,5.48,949.93
3.402,-0.44,-1.17,0.22,0.30,15.25,-1.69,1.63,1.60,5.48,949.93
3.403,-0.44,-1.17,0.22,-4.85,15.03,-2.18,1.63,1.60,5.48,949.93
3.412,-0.44,-1.17,0.22,-4.85,15.03,-2.18,1.03,1.54,5.97,949.93
3.462,-0.44,-1.17,0.22,-4.85,15.03,-2.18,1.03,1.54,5.97,949.96
3.466,0.29,-0.66,0.24,-4.85,15.03,-2.18,1.03,1.54,5.97,949.96
3.466,0.29,-0.66,0.24,-10.13,13.01,-3.38,1.03,1.54,5.97,949.96
3.477,0.29,-0.66,0.24,-10.13,13.01,-3.38,0.23,1.66,5.45,949.96
3.529,0.29,-0.66,0.24,-10.13,13.01,-3.38,0.23,1.66,5.45,949.96
3.531,0.49,-0.28,0.21,-10.13,13.01,-3.38,0.23,1.66,5.45,949.96
3.532,0.49,-0.28,0.21,-9.86,11.02,-3.50,0.23,1.66,5.45,949.96
3.539,0.49,-0.28,0.21,-9.86,11.02,-3.50,-0.08,0.94,4.16,949.96
3.593,0.90,0.37,0.27,-9.86,11.02,-3.50,-0.08,0.94,4.16,949.96
3.595,0.90,0.37,0.27,-12.19,5.35,-4.22,-0.08,0.94,4.16,949.96
3.597,0.90,0.37,0.27,-12.19,5.35,-4.22,-0.08,0.94,4.16,949.98
3.602,0.90,0.37,0.27,-12.19,5.35,-4.22,-0.03,1.09,2.16,949.98
3.656,0.52,0.91,0.12,-12.19,5.35,-4.22,-0.03,1.09,2.16,949.98
3.658,0.52,0.91,0.12,-8.20,0.18,-2.95,-0.03,1.09,2.16,949.98
3.671,0.52,0.91,0.12,-8.20,0.18,-2.95,-0.03,1.09,2.16,949.98
3.673,0.52,0.91,0.12,-8.20,0.18,-2.95,0.04,0.41,-0.08,949.98
3.72,0.15,1.25,-0.08,-8.20,0.18,-2.95,0.04,0.41,-0.08,949.98
3.722,0.15,1.25,-0.08,-5.17,-3.35,-0.77,0.04,0.41,-0.08,949.98
3.729,0.15,1.25,-0.08,-5.17,-3.35,-0.77,0.04,0.41,-0.08,949.98
3.73,0.15,1.25,-0.08,-5.17,-3.35,-0.77,-0.23,-0.78,-0.95,949.98
3.783,-0.30,1.24,-0.24,-5.17,-3.35,-0.77,-0.23,-0.78,-0.95,949.98
3.784,-0.30,1.24,-0.24,-1.47,-3.46,1.34,-0.23,-0.78,-0.95,949.98
3.791,-0.30,1.24,-0.24,-1.47,-3.46,1.34,-0.63,-1.10,-1.22,949.98
3.795,-0.30,1.24,-0.24,-1.47,-3.46,1.34,-0.63,-1.10,-1.22,949.95
3.846,-0.54,1.11,-0.25,-1.47,-3.46,1.34,-0.63,-1.10,-1.22,949.95
3.847,-0.54,1.11,-0.25,0.17,-2.48,2.30,-0.63,-1.10,-1.22,949.95
3.855,-0.54,1.11,-0.25,0.17,-2.48,2.30,-1.00,-1.01,-1.11,949.95
3.862,-0.54,1.11,-0.25,0.17,-2.48,2.30,-1.00,-1.01,-1.11,949.95
3.909,-0.83,0.92,-0.13,0.17,-2.48,2.30,-1.00,-1.01,-1.11,949.95
3.911,-0.83,0.92,-0.13,2.56,-1.01,1.94,-1.00,-1.01,-1.11,949.95
3.919,-0.83,0.92,-0.13,2.56,-1.01,1.94,-1.06,-0.89,-0.98,949.95
3.929,-0.83,0.92,-0.13,2.56,-1.01,1.94,-1.06,-0.89,-0.98,949.87
3.973,-0.88,0.86,-0.06,2.56,-1.01,1.94,-1.06,-0.89,-0.98,949.87
3.975,-0.88,0.86,-0.06,2.67,-0.72,1.83,-1.06,-0.89,-0.98,949.87
3.982,-0.88,0.86,-0.06,2.67,-0.72,1.83,-0.75,-0.37,-0.57,949.87
3.995,-0.88,0.86,-0.06,2.67,-0.72,1.83,-0.75,-0.37,-0.57,949.87
4.036,-0.87,0.80,0.13,2.67,-0.72,1.83,-0.75,-0.37,-0.57,949.87
4.037,-0.87,0.80,0.13,2.57,-0.26,0.25,-0.75,-0.37,-0.57,949.87
4.045,-0.87,0.80,0.13,2.57,-0.26,0.25,-0.34,-0.01,-0.05,949.87
4.062,-0.87,0.80,0.13,2.57,-0.26,0.25,-0.34,-0.01,-0.05,949.82
4.1,-0.82,0.80,0.11,2.57,-0.26,0.25,-0.34,-0.01,-0.05,949.82
4.101,-0.82,0.80,0.11,2.16,-0.13,0.28,-0.34,-0.01,-0.05,949.82
4.108,-0.82,0.80,0.11,2.16,-0.13,0.28,0.10,0.64,0.46,949.82
4.136,-0.82,0.80,0.11,2.16,-0.13,0.28,0.10,0.64,0.46,949.82
4.162,-0.75,0.79,0.03,2.16,-0.13,0.28,0.10,0.64,0.46,949.82
4.164,-0.75,0.79,0.03,1.82,0.32,0.71,0.10,0.64,0.46,949.82
4.171,-0.75,0.79,0.03,1.82,0.32,0.71,0.15,0.74,0.89,949.82
4.195,-0.75,0.79,0.03,1.82,0.32,0.71,0.15,0.74,0.89,949.78
4.225,-0.60,0.78,-0.05,1.82,0.32,0.71,0.15,0.74,0.89,949.78
4.227,-0.60,0.78,-0.05,0.82,0.73,1.18,0.15,0.74,0.89,949.78
4.235,-0.60,0.78,-0.05,0.82,0.73,1.18,0.21,0.52,0.96,949.78
4.262,-0.60,0.78,-0.05,0.82,0.73,1.18,0.21,0.52,0.96,949.78
4.289,-0.54,0.83,-0.10,0.82,0.73,1.18,0.21,0.52,0.96,949.78
4.29,-0.54,0.83,-0.10,0.78,0.52,1.39,0.21,0.52,0.96,949.78
4.3,-0.54,0.83,-0.10,0.78,0.52,1.39,-0.00,0.96,1.18,949.78
4.329,-0.54,0.83,-0.10,0.78,0.52,1.39,-0.00,0.96,1.18,949.78
4.352,-0.42,0.93,-0.05,0.78,0.52,1.39,-0.00,0.96,1.18,949.78
4.353,-0.42,0.93,-0.05,0.30,-0.11,0.57,-0.00,0.96,1.18,949.78
4.361,-0.42,0.93,-0.05,0.30,-0.11,0.57,0.05,0.88,1.24,949.78
4.396,-0.42,0.93,-0.05,0.30,-0.11,0.57,0.05,0.88,1.24,949.82
4.416,-0.29,0.93,-0.10,0.30,-0.11,0.57,0.05,0.88,1.24,949.82
4.418,-0.29,0.93,-0.10,-0.17,0.17,0.91,0.05,0.88,1.24,949.82
4.425,-0.29,0.93,-0.10,-0.17,0.17,0.91,0.15,0.50,1.33,949.82
4.463,-0.29,0.93,-0.10,-0.17,0.17,0.91,0.15,0.50,1.33,949.82
4.478,-0.29,0.97,-0.09,-0.17,0.17,0.91,0.15,0.50,1.33,949.82
4.479,-0.29,0.97,-0.09,0.59,-0.04,0.59,0.15,0.50,1.33,949.82
4.489,-0.29,0.97,-0.09,0.59,-0.04,0.59,0.18,0.83,1.26,949.82
4.529,-0.29,0.97,-0.09,0.59,-0.04,0.59,0.18,0.83,1.26,949.86
4.542,-0.11,0.97,-0.12,0.59,-0.04,0.59,0.18,0.83,1.26,949.86
4.543,-0.11,0.97,-0.12,-0.51,0.14,0.61,0.18,0.83,1.26,949.86
4.552,-0.11,0.97,-0.12,-0.51,0.14,0.61,0.50,0.51,0.87,949.86
4.596,-0.11,0.97,-0.12,-0.51,0.14,0.61,0.50,0.51,0.87,949.86
